Kod;Grupy towarów i usług;Rok;Wartosc;Jednostka miary
1100000000;restauracje i hotele;2014;43,23;zł
1100000000;restauracje i hotele;2015;46,81;zł
1100000000;pozostałe wydatki na towary i usługi;1998;;zł
1100000000;pozostałe wydatki na towary i usługi;1999;29,45;zł
1100000000;pozostałe wydatki na towary i usługi;2000;32,3;zł
1100000000;pozostałe wydatki na towary i usługi;2001;30,02;zł
1100000000;pozostałe wydatki na towary i usługi;2002;34,48;zł
1100000000;pozostałe wydatki na towary i usługi;2003;35,58;zł
1100000000;pozostałe wydatki na towary i usługi;2004;34,8;zł
1100000000;pozostałe wydatki na towary i usługi;2005;37,09;zł
1100000000;pozostałe wydatki na towary i usługi;2006;43,38;zł
1100000000;pozostałe wydatki na towary i usługi;2007;45,95;zł
1100000000;pozostałe wydatki na towary i usługi;2008;50,84;zł
1100000000;pozostałe wydatki na towary i usługi;2009;54,53;zł
1100000000;pozostałe wydatki na towary i usługi;2010;55,71;zł
1100000000;pozostałe wydatki na towary i usługi;2011;54,84;zł
1100000000;pozostałe wydatki na towary i usługi;2012;60,99;zł
1100000000;pozostałe wydatki na towary i usługi;2013;72,45;zł
1100000000;pozostałe wydatki na towary i usługi;2014;72,85;zł
1100000000;pozostałe wydatki na towary i usługi;2015;77,62;zł
1100000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;1998;;%
1100000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;1999;;%
1100000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2000;;%
1100000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2001;;%
1100000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2002;;%
1100000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2003;27;%
1100000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2004;26,9;%
1100000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2005;26,6;%
1100000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2006;25,3;%
1100000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2007;25,4;%
1100000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2008;25;%
1100000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2009;24,4;%
1100000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2010;23,7;%
1100000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2011;24,3;%
1100000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2012;24;%
1100000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2013;23,7;%
1100000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2014;24;%
1100000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2015;23;%
1100000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;1998;;%
1100000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;1999;;%
1100000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2000;;%
1100000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2001;;%
1100000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2002;;%
1100000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2003;20,5;%
1100000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2004;19,7;%
1100000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2005;19,5;%
1100000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2006;18,2;%
1100000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2007;17,9;%
1100000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2008;18,7;%
1100000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2009;18,9;%
1100000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2010;19,5;%
1100000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2011;19,9;%
1100000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2012;19,5;%
1100000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2013;20;%
1100000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2014;19,2;%
1100000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2015;19;%
1140000000;ogółem;1998;588,81;zł
1140000000;ogółem;1999;640,12;zł
1140000000;ogółem;2000;704,11;zł
1140000000;ogółem;2001;709,28;zł
1140000000;ogółem;2002;743,95;zł
1140000000;ogółem;2003;839,46;zł
1140000000;ogółem;2004;863,2;zł
1140000000;ogółem;2005;817,21;zł
1140000000;ogółem;2006;901,75;zł
1140000000;ogółem;2007;1010,26;zł
1140000000;ogółem;2008;1147,27;zł
1140000000;ogółem;2009;1233,28;zł
1140000000;ogółem;2010;1299,85;zł
1140000000;ogółem;2011;1308,35;zł
1140000000;ogółem;2012;1353,89;zł
1140000000;ogółem;2013;1331;zł
1140000000;ogółem;2014;1355,41;zł
1140000000;ogółem;2015;1370,71;zł
1140000000;towary i usługi konsumpcyjne;1998;564,06;zł
1140000000;towary i usługi konsumpcyjne;1999;618,52;zł
1140000000;towary i usługi konsumpcyjne;2000;677,8;zł
1140000000;towary i usługi konsumpcyjne;2001;681,2;zł
1140000000;towary i usługi konsumpcyjne;2002;713,95;zł
1140000000;towary i usługi konsumpcyjne;2003;801,83;zł
1140000000;towary i usługi konsumpcyjne;2004;826,39;zł
1140000000;towary i usługi konsumpcyjne;2005;784,11;zł
1140000000;towary i usługi konsumpcyjne;2006;864,47;zł
1140000000;towary i usługi konsumpcyjne;2007;968,27;zł
1140000000;towary i usługi konsumpcyjne;2008;1097,36;zł
1140000000;towary i usługi konsumpcyjne;2009;1179,64;zł
1140000000;towary i usługi konsumpcyjne;2010;1236,93;zł
1140000000;towary i usługi konsumpcyjne;2011;1254,5;zł
1140000000;towary i usługi konsumpcyjne;2012;1289,95;zł
1140000000;towary i usługi konsumpcyjne;2013;1276,89;zł
1140000000;towary i usługi konsumpcyjne;2014;1290,77;zł
1140000000;towary i usługi konsumpcyjne;2015;1305,55;zł
1140000000;żywność i napoje bezalkoholowe;1998;;zł
1140000000;żywność i napoje bezalkoholowe;1999;187,65;zł
1140000000;żywność i napoje bezalkoholowe;2000;203,7;zł
1140000000;żywność i napoje bezalkoholowe;2001;209,68;zł
1140000000;żywność i napoje bezalkoholowe;2002;203,75;zł
1140000000;żywność i napoje bezalkoholowe;2003;212,73;zł
1140000000;żywność i napoje bezalkoholowe;2004;219,37;zł
1140000000;żywność i napoje bezalkoholowe;2005;211,78;zł
1140000000;żywność i napoje bezalkoholowe;2006;223,76;zł
1140000000;żywność i napoje bezalkoholowe;2007;236,97;zł
1140000000;żywność i napoje bezalkoholowe;2008;257,23;zł
1140000000;żywność i napoje bezalkoholowe;2009;267,91;zł
1140000000;żywność i napoje bezalkoholowe;2010;273,25;zł
1140000000;żywność i napoje bezalkoholowe;2011;282,34;zł
1140000000;żywność i napoje bezalkoholowe;2012;291,01;zł
1140000000;żywność i napoje bezalkoholowe;2013;288;zł
1140000000;żywność i napoje bezalkoholowe;2014;289,13;zł
1140000000;żywność i napoje bezalkoholowe;2015;285,26;zł
1140000000;napoje alkoholowe i wyroby tytoniowe;1998;;zł
1140000000;napoje alkoholowe i wyroby tytoniowe;1999;19,3;zł
1140000000;napoje alkoholowe i wyroby tytoniowe;2000;21,04;zł
1140000000;napoje alkoholowe i wyroby tytoniowe;2001;21,62;zł
1140000000;napoje alkoholowe i wyroby tytoniowe;2002;21,52;zł
1140000000;napoje alkoholowe i wyroby tytoniowe;2003;21,53;zł
1140000000;napoje alkoholowe i wyroby tytoniowe;2004;23,5;zł
1140000000;napoje alkoholowe i wyroby tytoniowe;2005;21,65;zł
1140000000;napoje alkoholowe i wyroby tytoniowe;2006;23,39;zł
1140000000;napoje alkoholowe i wyroby tytoniowe;2007;25,89;zł
1140000000;napoje alkoholowe i wyroby tytoniowe;2008;29,09;zł
1140000000;napoje alkoholowe i wyroby tytoniowe;2009;32,85;zł
1140000000;napoje alkoholowe i wyroby tytoniowe;2010;34,94;zł
1140000000;napoje alkoholowe i wyroby tytoniowe;2011;35,68;zł
1140000000;napoje alkoholowe i wyroby tytoniowe;2012;37,56;zł
1140000000;napoje alkoholowe i wyroby tytoniowe;2013;33,75;zł
1140000000;napoje alkoholowe i wyroby tytoniowe;2014;34,43;zł
1140000000;napoje alkoholowe i wyroby tytoniowe;2015;33,52;zł
1140000000;odzież i obuwie;1998;;zł
1140000000;odzież i obuwie;1999;41,39;zł
1140000000;odzież i obuwie;2000;43,29;zł
1140000000;odzież i obuwie;2001;38,77;zł
1140000000;odzież i obuwie;2002;41,23;zł
1140000000;odzież i obuwie;2003;45,13;zł
1140000000;odzież i obuwie;2004;47,03;zł
1140000000;odzież i obuwie;2005;44,53;zł
1140000000;odzież i obuwie;2006;51,88;zł
1140000000;odzież i obuwie;2007;61,75;zł
1140000000;odzież i obuwie;2008;69,48;zł
1140000000;odzież i obuwie;2009;69,91;zł
1140000000;odzież i obuwie;2010;75,31;zł
1140000000;odzież i obuwie;2011;76,42;zł
1140000000;odzież i obuwie;2012;72,22;zł
1140000000;odzież i obuwie;2013;74,1;zł
1140000000;odzież i obuwie;2014;76,52;zł
1140000000;odzież i obuwie;2015;79,25;zł
1140000000;użytkowanie mieszkania lub domu i nośniki energii;1998;;zł
1140000000;użytkowanie mieszkania lub domu i nośniki energii;1999;113,08;zł
1140000000;użytkowanie mieszkania lub domu i nośniki energii;2000;118,5;zł
1140000000;użytkowanie mieszkania lub domu i nośniki energii;2001;123,66;zł
1140000000;użytkowanie mieszkania lub domu i nośniki energii;2002;143,43;zł
1140000000;użytkowanie mieszkania lub domu i nośniki energii;2003;169,52;zł
1140000000;użytkowanie mieszkania lub domu i nośniki energii;2004;160,11;zł
1140000000;użytkowanie mieszkania lub domu i nośniki energii;2005;155,2;zł
1140000000;użytkowanie mieszkania lub domu i nośniki energii;2006;167,62;zł
1140000000;użytkowanie mieszkania lub domu i nośniki energii;2007;173,08;zł
1140000000;użytkowanie mieszkania lub domu i nośniki energii;2008;201,33;zł
1140000000;użytkowanie mieszkania lub domu i nośniki energii;2009;228,63;zł
1140000000;użytkowanie mieszkania lub domu i nośniki energii;2010;243,51;zł
1140000000;użytkowanie mieszkania lub domu i nośniki energii;2011;246,56;zł
1140000000;użytkowanie mieszkania lub domu i nośniki energii;2012;250,17;zł
1140000000;użytkowanie mieszkania lub domu i nośniki energii;2013;260,34;zł
1140000000;użytkowanie mieszkania lub domu i nośniki energii;2014;250,97;zł
1140000000;użytkowanie mieszkania lub domu i nośniki energii;2015;253,84;zł
1140000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;1998;;zł
1140000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;1999;35,03;zł
1140000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2000;36,6;zł
1140000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2001;33,37;zł
1140000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2002;36,1;zł
1140000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2003;42,06;zł
1140000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2004;41,07;zł
1140000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2005;42,25;zł
1140000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2006;48,32;zł
1140000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2007;58,23;zł
1140000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2008;61,57;zł
1140000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2009;70,55;zł
1140000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2010;70,16;zł
1140000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2011;67,92;zł
1140000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2012;69,37;zł
1140000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2013;62,87;zł
1140000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2014;70,18;zł
1140000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2015;71,75;zł
1140000000;zdrowie;1998;;zł
1140000000;zdrowie;1999;30,21;zł
1140000000;zdrowie;2000;34,25;zł
1140000000;zdrowie;2001;34,34;zł
1140000000;zdrowie;2002;34,52;zł
1140000000;zdrowie;2003;41,89;zł
1140000000;zdrowie;2004;45,78;zł
1140000000;zdrowie;2005;41,69;zł
1140000000;zdrowie;2006;47,34;zł
1140000000;zdrowie;2007;55,69;zł
1140000000;zdrowie;2008;62,15;zł
1140000000;zdrowie;2009;69,92;zł
1140000000;zdrowie;2010;70,99;zł
1140000000;zdrowie;2011;74,83;zł
1140000000;zdrowie;2012;73,56;zł
1140000000;zdrowie;2013;73,64;zł
1140000000;zdrowie;2014;70,88;zł
1140000000;zdrowie;2015;77,28;zł
1140000000;transport;1998;;zł
1140000000;transport;1999;64,76;zł
1140000000;transport;2000;68,98;zł
1140000000;transport;2001;65,22;zł
1140000000;transport;2002;67,6;zł
1140000000;transport;2003;72,47;zł
1140000000;transport;2004;84,87;zł
1140000000;transport;2005;74,79;zł
1140000000;transport;2006;84,29;zł
1140000000;transport;2007;107,44;zł
1140000000;transport;2008;133,25;zł
1140000000;transport;2009;141,52;zł
1140000000;transport;2010;141,57;zł
1140000000;transport;2011;135,2;zł
1140000000;transport;2012;148,69;zł
1140000000;transport;2013;138,34;zł
1140000000;transport;2014;133,43;zł
1140000000;transport;2015;128,59;zł
1140000000;łączność;1998;;zł
1140000000;łączność;1999;20,6;zł
1140000000;łączność;2000;28,43;zł
1140000000;łączność;2001;34,91;zł
1140000000;łączność;2002;36,34;zł
1140000000;łączność;2003;43,78;zł
1140000000;łączność;2004;42,26;zł
1140000000;łączność;2005;46,15;zł
1140000000;łączność;2006;49,63;zł
1140000000;łączność;2007;51,98;zł
1140000000;łączność;2008;54,68;zł
1140000000;łączność;2009;54,78;zł
1140000000;łączność;2010;54,92;zł
1140000000;łączność;2011;53,76;zł
1140000000;łączność;2012;51,36;zł
1140000000;łączność;2013;64,23;zł
1140000000;łączność;2014;64,32;zł
1140000000;łączność;2015;63,86;zł
1140000000;rekreacja i kultura;1998;;zł
1140000000;rekreacja i kultura;1999;50,36;zł
1140000000;rekreacja i kultura;2000;55,98;zł
1140000000;rekreacja i kultura;2001;53,98;zł
1140000000;rekreacja i kultura;2002;56,82;zł
1140000000;rekreacja i kultura;2003;68,16;zł
1140000000;rekreacja i kultura;2004;73,4;zł
1140000000;rekreacja i kultura;2005;66,96;zł
1140000000;rekreacja i kultura;2006;77,88;zł
1140000000;rekreacja i kultura;2007;87,99;zł
1140000000;rekreacja i kultura;2008;108,15;zł
1140000000;rekreacja i kultura;2009;112,49;zł
1140000000;rekreacja i kultura;2010;123,8;zł
1140000000;rekreacja i kultura;2011;123,24;zł
1140000000;rekreacja i kultura;2012;128,16;zł
1140000000;rekreacja i kultura;2013;105,7;zł
1140000000;rekreacja i kultura;2014;103,27;zł
1140000000;rekreacja i kultura;2015;115,19;zł
1140000000;edukacja;1998;;zł
1140000000;edukacja;1999;10,67;zł
1140000000;edukacja;2000;13,69;zł
1140000000;edukacja;2001;14,23;zł
1140000000;edukacja;2002;14,66;zł
1140000000;edukacja;2003;17,78;zł
1140000000;edukacja;2004;18,65;zł
1140000000;edukacja;2005;15,72;zł
1140000000;edukacja;2006;17,55;zł
1140000000;edukacja;2007;18,74;zł
1140000000;edukacja;2008;19,18;zł
1140000000;edukacja;2009;19,95;zł
1140000000;edukacja;2010;23,31;zł
1140000000;edukacja;2011;24,42;zł
1140000000;edukacja;2012;26,71;zł
1140000000;edukacja;2013;28,33;zł
1140000000;edukacja;2014;32,11;zł
1140000000;edukacja;2015;24,55;zł
1140000000;restauracje i hotele;1998;;zł
1140000000;restauracje i hotele;1999;9,51;zł
1140000000;restauracje i hotele;2000;12,88;zł
1140000000;restauracje i hotele;2001;10,85;zł
1140000000;restauracje i hotele;2002;16,5;zł
1140000000;restauracje i hotele;2003;18,32;zł
1140000000;restauracje i hotele;2004;19,05;zł
1140000000;restauracje i hotele;2005;15,01;zł
1140000000;restauracje i hotele;2006;18,96;zł
1140000000;restauracje i hotele;2007;22,85;zł
1140000000;restauracje i hotele;2008;29,06;zł
1140000000;restauracje i hotele;2009;32,89;zł
1140000000;restauracje i hotele;2010;40,37;zł
1140000000;restauracje i hotele;2011;48,39;zł
1140000000;restauracje i hotele;2012;50,51;zł
1140000000;restauracje i hotele;2013;52,05;zł
1140000000;restauracje i hotele;2014;70,84;zł
1140000000;restauracje i hotele;2015;72,17;zł
1140000000;pozostałe wydatki na towary i usługi;1998;;zł
1140000000;pozostałe wydatki na towary i usługi;1999;32,98;zł
1140000000;pozostałe wydatki na towary i usługi;2000;35,54;zł
1140000000;pozostałe wydatki na towary i usługi;2001;35,7;zł
1140000000;pozostałe wydatki na towary i usługi;2002;36,91;zł
1140000000;pozostałe wydatki na towary i usługi;2003;43,61;zł
1140000000;pozostałe wydatki na towary i usługi;2004;46,85;zł
1140000000;pozostałe wydatki na towary i usługi;2005;44,45;zł
1140000000;pozostałe wydatki na towary i usługi;2006;47,6;zł
1140000000;pozostałe wydatki na towary i usługi;2007;59,88;zł
1140000000;pozostałe wydatki na towary i usługi;2008;63,19;zł
1140000000;pozostałe wydatki na towary i usługi;2009;69,36;zł
1140000000;pozostałe wydatki na towary i usługi;2010;73,12;zł
1140000000;pozostałe wydatki na towary i usługi;2011;72,17;zł
1140000000;pozostałe wydatki na towary i usługi;2012;77,71;zł
1140000000;pozostałe wydatki na towary i usługi;2013;83,9;zł
1140000000;pozostałe wydatki na towary i usługi;2014;82,91;zł
1140000000;pozostałe wydatki na towary i usługi;2015;88,64;zł
1140000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;1998;;%
1140000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;1999;;%
1140000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2000;;%
1140000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2001;;%
1140000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2002;;%
1140000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2003;25,3;%
1140000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2004;25,4;%
1140000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2005;25,9;%
1140000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2006;24,8;%
1140000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2007;23,5;%
1140000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2008;22,4;%
1140000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2009;21,7;%
