Kod;Zakres przedmiotowy;Rok;Wartosc;Jednostka miary;Typy szkół
1100000000;ogółem;2013;7;ob.;wyższe szkoły ekonomiczne
1100000000;ogółem;2014;7;ob.;wyższe szkoły ekonomiczne
1100000000;ogółem;2015;6;ob.;wyższe szkoły ekonomiczne
1100000000;jednostki zamiejscowe;2010;12;ob.;wyższe szkoły ekonomiczne
1100000000;jednostki zamiejscowe;2011;16;ob.;wyższe szkoły ekonomiczne
1100000000;jednostki zamiejscowe;2012;14;ob.;wyższe szkoły ekonomiczne
1100000000;jednostki zamiejscowe;2013;12;ob.;wyższe szkoły ekonomiczne
1100000000;jednostki zamiejscowe;2014;10;ob.;wyższe szkoły ekonomiczne
1100000000;jednostki zamiejscowe;2015;6;ob.;wyższe szkoły ekonomiczne
1100000000;studenci;2010;21795;osoba;wyższe szkoły ekonomiczne
1100000000;studenci;2011;17312;osoba;wyższe szkoły ekonomiczne
1100000000;studenci;2012;14637;osoba;wyższe szkoły ekonomiczne
1100000000;studenci;2013;12654;osoba;wyższe szkoły ekonomiczne
1100000000;studenci;2014;12382;osoba;wyższe szkoły ekonomiczne
1100000000;studenci;2015;11099;osoba;wyższe szkoły ekonomiczne
1100000000;absolwenci;2010;12364;osoba;wyższe szkoły ekonomiczne
1100000000;absolwenci;2011;7974;osoba;wyższe szkoły ekonomiczne
1100000000;absolwenci;2012;5640;osoba;wyższe szkoły ekonomiczne
1100000000;absolwenci;2013;5142;osoba;wyższe szkoły ekonomiczne
1100000000;absolwenci;2014;4601;osoba;wyższe szkoły ekonomiczne
1100000000;absolwenci;2015;3649;osoba;wyższe szkoły ekonomiczne
1100000000;ogółem;2010;1;ob.;wyższe szkoły pedagogiczne
1100000000;ogółem;2011;1;ob.;wyższe szkoły pedagogiczne
1100000000;ogółem;2012;1;ob.;wyższe szkoły pedagogiczne
1100000000;ogółem;2013;1;ob.;wyższe szkoły pedagogiczne
1100000000;ogółem;2014;1;ob.;wyższe szkoły pedagogiczne
1100000000;ogółem;2015;0;ob.;wyższe szkoły pedagogiczne
1100000000;jednostki zamiejscowe;2010;1;ob.;wyższe szkoły pedagogiczne
1100000000;jednostki zamiejscowe;2011;0;ob.;wyższe szkoły pedagogiczne
1100000000;jednostki zamiejscowe;2012;0;ob.;wyższe szkoły pedagogiczne
1100000000;jednostki zamiejscowe;2013;0;ob.;wyższe szkoły pedagogiczne
1100000000;jednostki zamiejscowe;2014;0;ob.;wyższe szkoły pedagogiczne
1100000000;jednostki zamiejscowe;2015;0;ob.;wyższe szkoły pedagogiczne
1100000000;studenci;2010;4963;osoba;wyższe szkoły pedagogiczne
1100000000;studenci;2011;970;osoba;wyższe szkoły pedagogiczne
1100000000;studenci;2012;494;osoba;wyższe szkoły pedagogiczne
1100000000;studenci;2013;264;osoba;wyższe szkoły pedagogiczne
1100000000;studenci;2014;97;osoba;wyższe szkoły pedagogiczne
1100000000;studenci;2015;0;osoba;wyższe szkoły pedagogiczne
1100000000;absolwenci;2010;1631;osoba;wyższe szkoły pedagogiczne
1100000000;absolwenci;2011;395;osoba;wyższe szkoły pedagogiczne
1100000000;absolwenci;2012;386;osoba;wyższe szkoły pedagogiczne
1100000000;absolwenci;2013;278;osoba;wyższe szkoły pedagogiczne
1100000000;absolwenci;2014;151;osoba;wyższe szkoły pedagogiczne
1100000000;absolwenci;2015;0;osoba;wyższe szkoły pedagogiczne
1100000000;ogółem;2010;0;ob.;wyższe szkoły morskie
1100000000;ogółem;2011;0;ob.;wyższe szkoły morskie
1100000000;ogółem;2012;0;ob.;wyższe szkoły morskie
1100000000;ogółem;2013;0;ob.;wyższe szkoły morskie
1100000000;ogółem;2014;0;ob.;wyższe szkoły morskie
1100000000;ogółem;2015;0;ob.;wyższe szkoły morskie
1100000000;jednostki zamiejscowe;2010;0;ob.;wyższe szkoły morskie
1100000000;jednostki zamiejscowe;2011;0;ob.;wyższe szkoły morskie
1100000000;jednostki zamiejscowe;2012;0;ob.;wyższe szkoły morskie
1100000000;jednostki zamiejscowe;2013;0;ob.;wyższe szkoły morskie
1100000000;jednostki zamiejscowe;2014;0;ob.;wyższe szkoły morskie
1100000000;jednostki zamiejscowe;2015;0;ob.;wyższe szkoły morskie
1100000000;studenci;2010;0;osoba;wyższe szkoły morskie
1100000000;studenci;2011;0;osoba;wyższe szkoły morskie
1100000000;studenci;2012;0;osoba;wyższe szkoły morskie
1100000000;studenci;2013;0;osoba;wyższe szkoły morskie
1100000000;studenci;2014;0;osoba;wyższe szkoły morskie
1100000000;studenci;2015;0;osoba;wyższe szkoły morskie
1100000000;absolwenci;2010;0;osoba;wyższe szkoły morskie
1100000000;absolwenci;2011;0;osoba;wyższe szkoły morskie
1100000000;absolwenci;2012;0;osoba;wyższe szkoły morskie
1100000000;absolwenci;2013;0;osoba;wyższe szkoły morskie
1100000000;absolwenci;2014;0;osoba;wyższe szkoły morskie
1100000000;absolwenci;2015;0;osoba;wyższe szkoły morskie
1100000000;ogółem;2010;1;ob.;uniwersytety medyczne
1100000000;ogółem;2011;1;ob.;uniwersytety medyczne
1100000000;ogółem;2012;1;ob.;uniwersytety medyczne
1100000000;ogółem;2013;1;ob.;uniwersytety medyczne
1100000000;ogółem;2014;1;ob.;uniwersytety medyczne
1100000000;ogółem;2015;1;ob.;uniwersytety medyczne
1100000000;jednostki zamiejscowe;2010;1;ob.;uniwersytety medyczne
1100000000;jednostki zamiejscowe;2011;0;ob.;uniwersytety medyczne
1100000000;jednostki zamiejscowe;2012;0;ob.;uniwersytety medyczne
1100000000;jednostki zamiejscowe;2013;0;ob.;uniwersytety medyczne
1100000000;jednostki zamiejscowe;2014;0;ob.;uniwersytety medyczne
1100000000;jednostki zamiejscowe;2015;0;ob.;uniwersytety medyczne
1100000000;studenci;2010;8510;osoba;uniwersytety medyczne
1100000000;studenci;2011;8221;osoba;uniwersytety medyczne
1100000000;studenci;2012;8387;osoba;uniwersytety medyczne
1100000000;studenci;2013;8156;osoba;uniwersytety medyczne
1100000000;studenci;2014;8409;osoba;uniwersytety medyczne
1100000000;studenci;2015;8801;osoba;uniwersytety medyczne
1100000000;absolwenci;2010;1997;osoba;uniwersytety medyczne
1100000000;absolwenci;2011;2018;osoba;uniwersytety medyczne
1100000000;absolwenci;2012;2024;osoba;uniwersytety medyczne
1100000000;absolwenci;2013;2036;osoba;uniwersytety medyczne
1100000000;absolwenci;2014;1728;osoba;uniwersytety medyczne
1100000000;absolwenci;2015;1727;osoba;uniwersytety medyczne
1100000000;ogółem;2010;0;ob.;akademie wychowania fizycznego
1100000000;ogółem;2011;0;ob.;akademie wychowania fizycznego
1100000000;ogółem;2012;0;ob.;akademie wychowania fizycznego
1100000000;ogółem;2013;0;ob.;akademie wychowania fizycznego
1100000000;ogółem;2014;0;ob.;akademie wychowania fizycznego
1100000000;ogółem;2015;0;ob.;akademie wychowania fizycznego
1100000000;jednostki zamiejscowe;2010;0;ob.;akademie wychowania fizycznego
1100000000;jednostki zamiejscowe;2011;0;ob.;akademie wychowania fizycznego
1100000000;jednostki zamiejscowe;2012;0;ob.;akademie wychowania fizycznego
1100000000;jednostki zamiejscowe;2013;0;ob.;akademie wychowania fizycznego
1100000000;jednostki zamiejscowe;2014;0;ob.;akademie wychowania fizycznego
1100000000;jednostki zamiejscowe;2015;0;ob.;akademie wychowania fizycznego
1100000000;studenci;2010;0;osoba;akademie wychowania fizycznego
1100000000;studenci;2011;0;osoba;akademie wychowania fizycznego
1100000000;studenci;2012;0;osoba;akademie wychowania fizycznego
1100000000;studenci;2013;0;osoba;akademie wychowania fizycznego
1100000000;studenci;2014;0;osoba;akademie wychowania fizycznego
1100000000;studenci;2015;0;osoba;akademie wychowania fizycznego
1100000000;absolwenci;2010;0;osoba;akademie wychowania fizycznego
1100000000;absolwenci;2011;0;osoba;akademie wychowania fizycznego
1100000000;absolwenci;2012;0;osoba;akademie wychowania fizycznego
1100000000;absolwenci;2013;0;osoba;akademie wychowania fizycznego
1100000000;absolwenci;2014;0;osoba;akademie wychowania fizycznego
1100000000;absolwenci;2015;0;osoba;akademie wychowania fizycznego
1100000000;ogółem;2010;4;ob.;wyższe szkoły artystyczne
1100000000;ogółem;2011;4;ob.;wyższe szkoły artystyczne
1100000000;ogółem;2012;4;ob.;wyższe szkoły artystyczne
1100000000;ogółem;2013;4;ob.;wyższe szkoły artystyczne
1100000000;ogółem;2014;4;ob.;wyższe szkoły artystyczne
1100000000;ogółem;2015;4;ob.;wyższe szkoły artystyczne
1100000000;jednostki zamiejscowe;2010;0;ob.;wyższe szkoły artystyczne
1100000000;jednostki zamiejscowe;2011;0;ob.;wyższe szkoły artystyczne
1100000000;jednostki zamiejscowe;2012;0;ob.;wyższe szkoły artystyczne
1100000000;jednostki zamiejscowe;2013;0;ob.;wyższe szkoły artystyczne
1100000000;jednostki zamiejscowe;2014;0;ob.;wyższe szkoły artystyczne
1100000000;jednostki zamiejscowe;2015;0;ob.;wyższe szkoły artystyczne
1100000000;studenci;2010;3637;osoba;wyższe szkoły artystyczne
1100000000;studenci;2011;3679;osoba;wyższe szkoły artystyczne
1100000000;studenci;2012;3328;osoba;wyższe szkoły artystyczne
1100000000;studenci;2013;2965;osoba;wyższe szkoły artystyczne
1100000000;studenci;2014;2863;osoba;wyższe szkoły artystyczne
1100000000;studenci;2015;2806;osoba;wyższe szkoły artystyczne
1100000000;absolwenci;2010;778;osoba;wyższe szkoły artystyczne
1100000000;absolwenci;2011;758;osoba;wyższe szkoły artystyczne
1100000000;absolwenci;2012;994;osoba;wyższe szkoły artystyczne
1100000000;absolwenci;2013;979;osoba;wyższe szkoły artystyczne
1100000000;absolwenci;2014;913;osoba;wyższe szkoły artystyczne
1100000000;absolwenci;2015;786;osoba;wyższe szkoły artystyczne
1100000000;ogółem;2010;0;ob.;wyższe szkoły teologiczne
1100000000;ogółem;2011;0;ob.;wyższe szkoły teologiczne
1100000000;ogółem;2012;0;ob.;wyższe szkoły teologiczne
1100000000;ogółem;2013;0;ob.;wyższe szkoły teologiczne
1100000000;ogółem;2014;0;ob.;wyższe szkoły teologiczne
1100000000;ogółem;2015;0;ob.;wyższe szkoły teologiczne
1100000000;jednostki zamiejscowe;2010;1;ob.;wyższe szkoły teologiczne
1100000000;jednostki zamiejscowe;2011;1;ob.;wyższe szkoły teologiczne
1100000000;jednostki zamiejscowe;2012;1;ob.;wyższe szkoły teologiczne
1100000000;jednostki zamiejscowe;2013;1;ob.;wyższe szkoły teologiczne
1100000000;jednostki zamiejscowe;2014;1;ob.;wyższe szkoły teologiczne
1100000000;jednostki zamiejscowe;2015;1;ob.;wyższe szkoły teologiczne
1100000000;studenci;2010;31;osoba;wyższe szkoły teologiczne
1100000000;studenci;2011;29;osoba;wyższe szkoły teologiczne
1100000000;studenci;2012;29;osoba;wyższe szkoły teologiczne
1100000000;studenci;2013;22;osoba;wyższe szkoły teologiczne
1100000000;studenci;2014;27;osoba;wyższe szkoły teologiczne
1100000000;studenci;2015;24;osoba;wyższe szkoły teologiczne
1100000000;absolwenci;2010;4;osoba;wyższe szkoły teologiczne
1100000000;absolwenci;2011;5;osoba;wyższe szkoły teologiczne
1100000000;absolwenci;2012;2;osoba;wyższe szkoły teologiczne
1100000000;absolwenci;2013;5;osoba;wyższe szkoły teologiczne
1100000000;absolwenci;2014;0;osoba;wyższe szkoły teologiczne
1100000000;absolwenci;2015;2;osoba;wyższe szkoły teologiczne
1100000000;ogółem;2010;15;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;ogółem;2011;14;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;ogółem;2012;13;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;ogółem;2013;13;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;ogółem;2014;14;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;ogółem;2015;12;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;jednostki zamiejscowe;2010;0;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;jednostki zamiejscowe;2011;0;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;jednostki zamiejscowe;2012;1;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;jednostki zamiejscowe;2013;1;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;jednostki zamiejscowe;2014;0;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;jednostki zamiejscowe;2015;0;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;studenci;2010;10246;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;studenci;2011;9099;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;studenci;2012;7053;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;studenci;2013;5581;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;studenci;2014;4353;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;studenci;2015;3233;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;absolwenci;2010;2812;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;absolwenci;2011;3080;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;absolwenci;2012;2968;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;absolwenci;2013;2263;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;absolwenci;2014;1879;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;absolwenci;2015;1360;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
1100000000;ogółem;2010;;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;ogółem;2011;;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;ogółem;2012;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;ogółem;2013;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;ogółem;2014;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;ogółem;2015;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;jednostki zamiejscowe;2010;;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;jednostki zamiejscowe;2011;;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;jednostki zamiejscowe;2012;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;jednostki zamiejscowe;2013;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;jednostki zamiejscowe;2014;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;jednostki zamiejscowe;2015;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;studenci;2010;;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;studenci;2011;;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;studenci;2012;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;studenci;2013;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;studenci;2014;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;studenci;2015;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;absolwenci;2010;;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;absolwenci;2011;;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;absolwenci;2012;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;absolwenci;2013;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;absolwenci;2014;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1100000000;absolwenci;2015;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
1140000000;ogółem;2010;107;ob.;szkoły wyższe ogółem
1140000000;ogółem;2011;106;ob.;szkoły wyższe ogółem
1140000000;ogółem;2012;108;ob.;szkoły wyższe ogółem
1140000000;ogółem;2013;107;ob.;szkoły wyższe ogółem
1140000000;ogółem;2014;105;ob.;szkoły wyższe ogółem
1140000000;ogółem;2015;102;ob.;szkoły wyższe ogółem
1140000000;jednostki zamiejscowe;2010;26;ob.;szkoły wyższe ogółem
1140000000;jednostki zamiejscowe;2011;29;ob.;szkoły wyższe ogółem
1140000000;jednostki zamiejscowe;2012;23;ob.;szkoły wyższe ogółem
1140000000;jednostki zamiejscowe;2013;19;ob.;szkoły wyższe ogółem
1140000000;jednostki zamiejscowe;2014;18;ob.;szkoły wyższe ogółem
1140000000;jednostki zamiejscowe;2015;14;ob.;szkoły wyższe ogółem
1140000000;studenci;2010;323240;osoba;szkoły wyższe ogółem
1140000000;studenci;2011;307068;osoba;szkoły wyższe ogółem
1140000000;studenci;2012;312033;osoba;szkoły wyższe ogółem
1140000000;studenci;2013;294413;osoba;szkoły wyższe ogółem
1140000000;studenci;2014;282873;osoba;szkoły wyższe ogółem
1140000000;studenci;2015;275370;osoba;szkoły wyższe ogółem
1140000000;absolwenci;2010;80357;osoba;szkoły wyższe ogółem
1140000000;absolwenci;2011;83178;osoba;szkoły wyższe ogółem
1140000000;absolwenci;2012;85053;osoba;szkoły wyższe ogółem
1140000000;absolwenci;2013;79159;osoba;szkoły wyższe ogółem
1140000000;absolwenci;2014;77090;osoba;szkoły wyższe ogółem
1140000000;absolwenci;2015;70323;osoba;szkoły wyższe ogółem
1140000000;ogółem;2010;2;ob.;uniwersytety
1140000000;ogółem;2011;2;ob.;uniwersytety
1140000000;ogółem;2012;2;ob.;uniwersytety
1140000000;ogółem;2013;2;ob.;uniwersytety
1140000000;ogółem;2014;2;ob.;uniwersytety
1140000000;ogółem;2015;2;ob.;uniwersytety
1140000000;jednostki zamiejscowe;2010;3;ob.;uniwersytety
1140000000;jednostki zamiejscowe;2011;3;ob.;uniwersytety
1140000000;jednostki zamiejscowe;2012;3;ob.;uniwersytety
1140000000;jednostki zamiejscowe;2013;1;ob.;uniwersytety
1140000000;jednostki zamiejscowe;2014;1;ob.;uniwersytety
1140000000;jednostki zamiejscowe;2015;0;ob.;uniwersytety
1140000000;studenci;2010;70971;osoba;uniwersytety
1140000000;studenci;2011;69663;osoba;uniwersytety
1140000000;studenci;2012;67867;osoba;uniwersytety
1140000000;studenci;2013;62274;osoba;uniwersytety
1140000000;studenci;2014;60508;osoba;uniwersytety
1140000000;studenci;2015;59698;osoba;uniwersytety
1140000000;absolwenci;2010;16024;osoba;uniwersytety
1140000000;absolwenci;2011;17019;osoba;uniwersytety
1140000000;absolwenci;2012;17309;osoba;uniwersytety
1140000000;absolwenci;2013;15926;osoba;uniwersytety
1140000000;absolwenci;2014;15201;osoba;uniwersytety
1140000000;absolwenci;2015;14512;osoba;uniwersytety
1140000000;ogółem;2010;5;ob.;wyższe szkoły techniczne
1140000000;ogółem;2011;5;ob.;wyższe szkoły techniczne
1140000000;ogółem;2012;5;ob.;wyższe szkoły techniczne
1140000000;ogółem;2013;5;ob.;wyższe szkoły techniczne
1140000000;ogółem;2014;5;ob.;wyższe szkoły techniczne
1140000000;ogółem;2015;5;ob.;wyższe szkoły techniczne
1140000000;jednostki zamiejscowe;2010;2;ob.;wyższe szkoły techniczne
1140000000;jednostki zamiejscowe;2011;2;ob.;wyższe szkoły techniczne
1140000000;jednostki zamiejscowe;2012;2;ob.;wyższe szkoły techniczne
1140000000;jednostki zamiejscowe;2013;2;ob.;wyższe szkoły techniczne
1140000000;jednostki zamiejscowe;2014;1;ob.;wyższe szkoły techniczne
1140000000;jednostki zamiejscowe;2015;1;ob.;wyższe szkoły techniczne
1140000000;studenci;2010;49059;osoba;wyższe szkoły techniczne
1140000000;studenci;2011;49575;osoba;wyższe szkoły techniczne
1140000000;studenci;2012;50530;osoba;wyższe szkoły techniczne
1140000000;studenci;2013;49778;osoba;wyższe szkoły techniczne
1140000000;studenci;2014;48795;osoba;wyższe szkoły techniczne
1140000000;studenci;2015;47468;osoba;wyższe szkoły techniczne
1140000000;absolwenci;2010;8955;osoba;wyższe szkoły techniczne
1140000000;absolwenci;2011;9190;osoba;wyższe szkoły techniczne
1140000000;absolwenci;2012;9725;osoba;wyższe szkoły techniczne
1140000000;absolwenci;2013;10134;osoba;wyższe szkoły techniczne
1140000000;absolwenci;2014;10348;osoba;wyższe szkoły techniczne
1140000000;absolwenci;2015;9976;osoba;wyższe szkoły techniczne
1140000000;ogółem;2010;1;ob.;wyższe szkoły rolnicze
1140000000;ogółem;2011;1;ob.;wyższe szkoły rolnicze
1140000000;ogółem;2012;1;ob.;wyższe szkoły rolnicze
1140000000;ogółem;2013;1;ob.;wyższe szkoły rolnicze
1140000000;ogółem;2014;1;ob.;wyższe szkoły rolnicze
1140000000;ogółem;2015;1;ob.;wyższe szkoły rolnicze
1140000000;jednostki zamiejscowe;2010;0;ob.;wyższe szkoły rolnicze
1140000000;jednostki zamiejscowe;2011;0;ob.;wyższe szkoły rolnicze
