Kod;Wyszczególnienie;Rok;Wartosc;Jednostka miary
5020000000;o charakterze kryminalnym;2015;57976;-
5020000000;o charakterze gospodarczym;2002;;-
5020000000;o charakterze gospodarczym;2003;;-
5020000000;o charakterze gospodarczym;2004;;-
5020000000;o charakterze gospodarczym;2005;;-
5020000000;o charakterze gospodarczym;2006;;-
5020000000;o charakterze gospodarczym;2007;11979;-
5020000000;o charakterze gospodarczym;2008;12006;-
5020000000;o charakterze gospodarczym;2009;11169;-
5020000000;o charakterze gospodarczym;2010;14674;-
5020000000;o charakterze gospodarczym;2011;11816;-
5020000000;o charakterze gospodarczym;2012;14953;-
5020000000;o charakterze gospodarczym;2013;14542;-
5020000000;o charakterze gospodarczym;2014;12858;-
5020000000;o charakterze gospodarczym;2015;12437;-
5020000000;przeciwko życiu i zdrowiu;2002;3009;-
5020000000;przeciwko życiu i zdrowiu;2003;2833;-
5020000000;przeciwko życiu i zdrowiu;2004;2846;-
5020000000;przeciwko życiu i zdrowiu;2005;2560;-
5020000000;przeciwko życiu i zdrowiu;2006;2612;-
5020000000;przeciwko życiu i zdrowiu;2007;2751;-
5020000000;przeciwko życiu i zdrowiu;2008;2742;-
5020000000;przeciwko życiu i zdrowiu;2009;2705;-
5020000000;przeciwko życiu i zdrowiu;2010;2829;-
5020000000;przeciwko życiu i zdrowiu;2011;2889;-
5020000000;przeciwko życiu i zdrowiu;2012;2587;-
5020000000;przeciwko życiu i zdrowiu;2013;2255;-
5020000000;przeciwko życiu i zdrowiu;2014;1752;-
5020000000;przeciwko życiu i zdrowiu;2015;1379;-
5020000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2002;4477;-
5020000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2003;4910;-
5020000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2004;5133;-
5020000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2005;4528;-
5020000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2006;4601;-
5020000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2007;4670;-
5020000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2008;4457;-
5020000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2009;4498;-
5020000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2010;4375;-
5020000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2011;4431;-
5020000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2012;5046;-
5020000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2013;5544;-
5020000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2014;3057;-
5020000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2015;2878;-
5020000000;przeciwko rodzinie i opiece;2002;3397;-
5020000000;przeciwko rodzinie i opiece;2003;3295;-
5020000000;przeciwko rodzinie i opiece;2004;2838;-
5020000000;przeciwko rodzinie i opiece;2005;2441;-
5020000000;przeciwko rodzinie i opiece;2006;2760;-
5020000000;przeciwko rodzinie i opiece;2007;2658;-
5020000000;przeciwko rodzinie i opiece;2008;2440;-
5020000000;przeciwko rodzinie i opiece;2009;3430;-
5020000000;przeciwko rodzinie i opiece;2010;3220;-
5020000000;przeciwko rodzinie i opiece;2011;2803;-
5020000000;przeciwko rodzinie i opiece;2012;2519;-
5020000000;przeciwko rodzinie i opiece;2013;2888;-
5020000000;przeciwko rodzinie i opiece;2014;2393;-
5020000000;przeciwko rodzinie i opiece;2015;1978;-
5020000000;przeciwko mieniu;2002;74336;-
5020000000;przeciwko mieniu;2003;78034;-
5020000000;przeciwko mieniu;2004;78696;-
5020000000;przeciwko mieniu;2005;70946;-
5020000000;przeciwko mieniu;2006;67122;-
5020000000;przeciwko mieniu;2007;66438;-
5020000000;przeciwko mieniu;2008;60660;-
5020000000;przeciwko mieniu;2009;60385;-
5020000000;przeciwko mieniu;2010;67110;-
5020000000;przeciwko mieniu;2011;65060;-
5020000000;przeciwko mieniu;2012;71480;-
5020000000;przeciwko mieniu;2013;65998;-
5020000000;przeciwko mieniu;2014;51180;-
5020000000;przeciwko mieniu;2015;49387;-
5020000000;drogowe;2002;15472;-
5020000000;drogowe;2003;16545;-
5020000000;drogowe;2004;16895;-
5020000000;drogowe;2005;18576;-
5020000000;drogowe;2006;19356;-
5020000000;drogowe;2007;15308;-
5020000000;drogowe;2008;15405;-
5020000000;drogowe;2009;15936;-
5020000000;drogowe;2010;14104;-
5020000000;drogowe;2011;13984;-
5020000000;drogowe;2012;12816;-
5020000000;drogowe;2013;11129;-
5020000000;drogowe;2014;7005;-
5020000000;drogowe;2015;6327;-
5020000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2002;60;%
5020000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2003;61,3;%
5020000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2004;62,7;%
5020000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2005;64,3;%
5020000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2006;66,6;%
5020000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2007;66,7;%
5020000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2008;67,6;%
5020000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2009;67,7;%
5020000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2010;67,8;%
5020000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2011;68,1;%
5020000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2012;67,2;%
5020000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2013;67;%
5020000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2014;61,6;%
5020000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2015;60,3;%
5020000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2002;;-
5020000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2003;;-
5020000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2004;;-
5020000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2005;42,73;-
5020000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2006;41,42;-
5020000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2007;39,16;-
5020000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2008;36,62;-
5020000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2009;38,01;-
5020000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2010;39,2;-
5020000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2011;38,87;-
5020000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2012;39,49;-
5020000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2013;38,15;-
5020000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2014;28,73;-
5020000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2015;;-
5160000000;ogółem;2002;39083;-
5160000000;ogółem;2003;37989;-
5160000000;ogółem;2004;37256;-
5160000000;ogółem;2005;34637;-
5160000000;ogółem;2006;32628;-
5160000000;ogółem;2007;31788;-
5160000000;ogółem;2008;29014;-
5160000000;ogółem;2009;28058;-
5160000000;ogółem;2010;30575;-
5160000000;ogółem;2011;31355;-
5160000000;ogółem;2012;29909;-
5160000000;ogółem;2013;28647;-
5160000000;ogółem;2014;22980;-
5160000000;ogółem;2015;19927;-
5160000000;ogółem, Polska = 100;2002;;%
5160000000;ogółem, Polska = 100;2003;;%
5160000000;ogółem, Polska = 100;2004;;%
5160000000;ogółem, Polska = 100;2005;2,5;%
5160000000;ogółem, Polska = 100;2006;2,5;%
5160000000;ogółem, Polska = 100;2007;2,8;%
5160000000;ogółem, Polska = 100;2008;2,7;%
5160000000;ogółem, Polska = 100;2009;2,5;%
5160000000;ogółem, Polska = 100;2010;2,7;%
5160000000;ogółem, Polska = 100;2011;2,7;%
5160000000;ogółem, Polska = 100;2012;2,7;%
5160000000;ogółem, Polska = 100;2013;2,7;%
5160000000;ogółem, Polska = 100;2014;2,6;%
5160000000;ogółem, Polska = 100;2015;2,5;%
5160000000;o charakterze kryminalnym;2002;;-
5160000000;o charakterze kryminalnym;2003;;-
5160000000;o charakterze kryminalnym;2004;;-
5160000000;o charakterze kryminalnym;2005;;-
5160000000;o charakterze kryminalnym;2006;;-
5160000000;o charakterze kryminalnym;2007;21181;-
5160000000;o charakterze kryminalnym;2008;18875;-
5160000000;o charakterze kryminalnym;2009;18582;-
5160000000;o charakterze kryminalnym;2010;19436;-
5160000000;o charakterze kryminalnym;2011;19433;-
5160000000;o charakterze kryminalnym;2012;19588;-
5160000000;o charakterze kryminalnym;2013;18225;-
5160000000;o charakterze kryminalnym;2014;15480;-
5160000000;o charakterze kryminalnym;2015;13553;-
5160000000;o charakterze gospodarczym;2002;;-
5160000000;o charakterze gospodarczym;2003;;-
5160000000;o charakterze gospodarczym;2004;;-
5160000000;o charakterze gospodarczym;2005;;-
5160000000;o charakterze gospodarczym;2006;;-
5160000000;o charakterze gospodarczym;2007;3654;-
5160000000;o charakterze gospodarczym;2008;3509;-
5160000000;o charakterze gospodarczym;2009;2648;-
5160000000;o charakterze gospodarczym;2010;4747;-
5160000000;o charakterze gospodarczym;2011;5149;-
5160000000;o charakterze gospodarczym;2012;3653;-
5160000000;o charakterze gospodarczym;2013;4662;-
5160000000;o charakterze gospodarczym;2014;4137;-
5160000000;o charakterze gospodarczym;2015;3400;-
5160000000;przeciwko życiu i zdrowiu;2002;797;-
5160000000;przeciwko życiu i zdrowiu;2003;772;-
5160000000;przeciwko życiu i zdrowiu;2004;825;-
5160000000;przeciwko życiu i zdrowiu;2005;803;-
5160000000;przeciwko życiu i zdrowiu;2006;808;-
5160000000;przeciwko życiu i zdrowiu;2007;893;-
5160000000;przeciwko życiu i zdrowiu;2008;865;-
5160000000;przeciwko życiu i zdrowiu;2009;923;-
5160000000;przeciwko życiu i zdrowiu;2010;763;-
5160000000;przeciwko życiu i zdrowiu;2011;791;-
5160000000;przeciwko życiu i zdrowiu;2012;756;-
5160000000;przeciwko życiu i zdrowiu;2013;704;-
5160000000;przeciwko życiu i zdrowiu;2014;587;-
5160000000;przeciwko życiu i zdrowiu;2015;494;-
5160000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2002;1215;-
5160000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2003;1279;-
5160000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2004;1302;-
5160000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2005;1301;-
5160000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2006;1363;-
5160000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2007;1515;-
5160000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2008;1441;-
5160000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2009;1421;-
5160000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2010;1123;-
5160000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2011;1265;-
5160000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2012;1101;-
5160000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2013;1131;-
5160000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2014;958;-
5160000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2015;781;-
5160000000;przeciwko rodzinie i opiece;2002;1193;-
5160000000;przeciwko rodzinie i opiece;2003;1082;-
5160000000;przeciwko rodzinie i opiece;2004;999;-
5160000000;przeciwko rodzinie i opiece;2005;853;-
5160000000;przeciwko rodzinie i opiece;2006;864;-
5160000000;przeciwko rodzinie i opiece;2007;880;-
5160000000;przeciwko rodzinie i opiece;2008;858;-
5160000000;przeciwko rodzinie i opiece;2009;1210;-
5160000000;przeciwko rodzinie i opiece;2010;1108;-
5160000000;przeciwko rodzinie i opiece;2011;1055;-
5160000000;przeciwko rodzinie i opiece;2012;782;-
5160000000;przeciwko rodzinie i opiece;2013;823;-
5160000000;przeciwko rodzinie i opiece;2014;761;-
5160000000;przeciwko rodzinie i opiece;2015;634;-
5160000000;przeciwko mieniu;2002;21901;-
5160000000;przeciwko mieniu;2003;22355;-
5160000000;przeciwko mieniu;2004;20581;-
5160000000;przeciwko mieniu;2005;18781;-
5160000000;przeciwko mieniu;2006;17035;-
5160000000;przeciwko mieniu;2007;16289;-
5160000000;przeciwko mieniu;2008;14757;-
5160000000;przeciwko mieniu;2009;13896;-
5160000000;przeciwko mieniu;2010;15924;-
5160000000;przeciwko mieniu;2011;16039;-
5160000000;przeciwko mieniu;2012;15842;-
5160000000;przeciwko mieniu;2013;14510;-
5160000000;przeciwko mieniu;2014;12457;-
5160000000;przeciwko mieniu;2015;10696;-
5160000000;drogowe;2002;6227;-
5160000000;drogowe;2003;6588;-
5160000000;drogowe;2004;6513;-
5160000000;drogowe;2005;6563;-
5160000000;drogowe;2006;6161;-
5160000000;drogowe;2007;5539;-
5160000000;drogowe;2008;5584;-
5160000000;drogowe;2009;5578;-
5160000000;drogowe;2010;5066;-
5160000000;drogowe;2011;5565;-
5160000000;drogowe;2012;5477;-
5160000000;drogowe;2013;4898;-
5160000000;drogowe;2014;2362;-
5160000000;drogowe;2015;2033;-
5160000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2002;69,1;%
5160000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2003;67,7;%
5160000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2004;69,4;%
5160000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2005;68;%
5160000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2006;69,1;%
5160000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2007;71,7;%
5160000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2008;72,1;%
5160000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2009;72,3;%
5160000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2010;73;%
5160000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2011;73,5;%
5160000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2012;71;%
5160000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2013;70,2;%
5160000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2014;68,7;%
5160000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2015;65,8;%
5160000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2002;;-
5160000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2003;;-
5160000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2004;;-
5160000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2005;33;-
5160000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2006;31,24;-
5160000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2007;30,58;-
5160000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2008;28,04;-
5160000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2009;27,19;-
5160000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2010;30,02;-
5160000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2011;30,87;-
5160000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2012;29,55;-
5160000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2013;28,45;-
5160000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2014;22,92;-
5160000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2015;;-
6040000000;ogółem;2002;78754;-
6040000000;ogółem;2003;82979;-
6040000000;ogółem;2004;81017;-
6040000000;ogółem;2005;73551;-
6040000000;ogółem;2006;67604;-
6040000000;ogółem;2007;61183;-
6040000000;ogółem;2008;58966;-
6040000000;ogółem;2009;58572;-
6040000000;ogółem;2010;56164;-
6040000000;ogółem;2011;59130;-
6040000000;ogółem;2012;60745;-
6040000000;ogółem;2013;53457;-
6040000000;ogółem;2014;42060;-
6040000000;ogółem;2015;38832;-
6040000000;ogółem, Polska = 100;2002;;%
6040000000;ogółem, Polska = 100;2003;;%
6040000000;ogółem, Polska = 100;2004;;%
6040000000;ogółem, Polska = 100;2005;5,3;%
6040000000;ogółem, Polska = 100;2006;5,2;%
6040000000;ogółem, Polska = 100;2007;5,3;%
6040000000;ogółem, Polska = 100;2008;5,4;%
6040000000;ogółem, Polska = 100;2009;5,2;%
6040000000;ogółem, Polska = 100;2010;4,9;%
6040000000;ogółem, Polska = 100;2011;5,1;%
6040000000;ogółem, Polska = 100;2012;5,4;%
6040000000;ogółem, Polska = 100;2013;5;%
6040000000;ogółem, Polska = 100;2014;4,8;%
6040000000;ogółem, Polska = 100;2015;4,9;%
6040000000;o charakterze kryminalnym;2002;;-
6040000000;o charakterze kryminalnym;2003;;-
6040000000;o charakterze kryminalnym;2004;;-
6040000000;o charakterze kryminalnym;2005;;-
6040000000;o charakterze kryminalnym;2006;;-
6040000000;o charakterze kryminalnym;2007;39629;-
6040000000;o charakterze kryminalnym;2008;37698;-
6040000000;o charakterze kryminalnym;2009;36815;-
6040000000;o charakterze kryminalnym;2010;37597;-
6040000000;o charakterze kryminalnym;2011;38488;-
6040000000;o charakterze kryminalnym;2012;39679;-
6040000000;o charakterze kryminalnym;2013;34526;-
6040000000;o charakterze kryminalnym;2014;28668;-
6040000000;o charakterze kryminalnym;2015;25442;-
6040000000;o charakterze gospodarczym;2002;;-
6040000000;o charakterze gospodarczym;2003;;-
6040000000;o charakterze gospodarczym;2004;;-
6040000000;o charakterze gospodarczym;2005;;-
6040000000;o charakterze gospodarczym;2006;;-
6040000000;o charakterze gospodarczym;2007;11441;-
6040000000;o charakterze gospodarczym;2008;10538;-
6040000000;o charakterze gospodarczym;2009;10337;-
6040000000;o charakterze gospodarczym;2010;7770;-
6040000000;o charakterze gospodarczym;2011;8908;-
6040000000;o charakterze gospodarczym;2012;9895;-
6040000000;o charakterze gospodarczym;2013;9362;-
6040000000;o charakterze gospodarczym;2014;6986;-
6040000000;o charakterze gospodarczym;2015;7447;-
6040000000;przeciwko życiu i zdrowiu;2002;1661;-
6040000000;przeciwko życiu i zdrowiu;2003;1646;-
6040000000;przeciwko życiu i zdrowiu;2004;1597;-
6040000000;przeciwko życiu i zdrowiu;2005;1498;-
6040000000;przeciwko życiu i zdrowiu;2006;1485;-
6040000000;przeciwko życiu i zdrowiu;2007;1573;-
6040000000;przeciwko życiu i zdrowiu;2008;1584;-
6040000000;przeciwko życiu i zdrowiu;2009;1396;-
6040000000;przeciwko życiu i zdrowiu;2010;1392;-
6040000000;przeciwko życiu i zdrowiu;2011;1408;-
6040000000;przeciwko życiu i zdrowiu;2012;1336;-
6040000000;przeciwko życiu i zdrowiu;2013;1181;-
6040000000;przeciwko życiu i zdrowiu;2014;888;-
6040000000;przeciwko życiu i zdrowiu;2015;681;-
6040000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2002;2347;-
6040000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2003;2704;-
6040000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2004;2684;-
6040000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2005;2447;-
6040000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2006;2258;-
6040000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2007;2104;-
6040000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2008;1992;-
6040000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2009;1883;-
6040000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2010;1640;-
6040000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2011;2000;-
6040000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2012;2001;-
6040000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2013;1825;-
6040000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2014;1736;-
6040000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2015;1467;-
6040000000;przeciwko rodzinie i opiece;2002;2080;-
6040000000;przeciwko rodzinie i opiece;2003;2051;-
6040000000;przeciwko rodzinie i opiece;2004;1882;-
6040000000;przeciwko rodzinie i opiece;2005;1661;-
6040000000;przeciwko rodzinie i opiece;2006;1635;-
6040000000;przeciwko rodzinie i opiece;2007;1543;-
6040000000;przeciwko rodzinie i opiece;2008;1378;-
6040000000;przeciwko rodzinie i opiece;2009;1669;-
6040000000;przeciwko rodzinie i opiece;2010;1561;-
6040000000;przeciwko rodzinie i opiece;2011;1612;-
6040000000;przeciwko rodzinie i opiece;2012;1407;-
6040000000;przeciwko rodzinie i opiece;2013;1453;-
6040000000;przeciwko rodzinie i opiece;2014;1633;-
6040000000;przeciwko rodzinie i opiece;2015;1256;-
6040000000;przeciwko mieniu;2002;51453;-
6040000000;przeciwko mieniu;2003;55630;-
6040000000;przeciwko mieniu;2004;51494;-
6040000000;przeciwko mieniu;2005;46340;-
6040000000;przeciwko mieniu;2006;39629;-
6040000000;przeciwko mieniu;2007;35864;-
6040000000;przeciwko mieniu;2008;32554;-
6040000000;przeciwko mieniu;2009;33400;-
6040000000;przeciwko mieniu;2010;31812;-
6040000000;przeciwko mieniu;2011;32117;-
6040000000;przeciwko mieniu;2012;33548;-
6040000000;przeciwko mieniu;2013;28610;-
6040000000;przeciwko mieniu;2014;23177;-
6040000000;przeciwko mieniu;2015;21106;-
6040000000;drogowe;2002;7926;-
6040000000;drogowe;2003;6562;-
6040000000;drogowe;2004;6710;-
6040000000;drogowe;2005;8045;-
6040000000;drogowe;2006;8611;-
6040000000;drogowe;2007;7852;-
6040000000;drogowe;2008;8606;-
6040000000;drogowe;2009;8931;-
6040000000;drogowe;2010;8309;-
6040000000;drogowe;2011;9020;-
6040000000;drogowe;2012;8588;-
6040000000;drogowe;2013;7598;-
6040000000;drogowe;2014;4550;-
6040000000;drogowe;2015;3931;-
6040000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2002;59,5;%
6040000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2003;57,9;%
6040000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2004;58;%
6040000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2005;60,7;%
6040000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2006;63,1;%
6040000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2007;65,4;%
6040000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2008;67,8;%
6040000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2009;66,9;%
6040000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2010;66,3;%
6040000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2011;70,2;%
6040000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2012;69,4;%
6040000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2013;68,2;%
6040000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2014;67,8;%
6040000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2015;66,2;%
6040000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2002;;-
6040000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2003;;-
6040000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2004;;-
6040000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2005;35,57;-
6040000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2006;32,72;-
6040000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2007;29,62;-
6040000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2008;28,54;-
6040000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2009;28,31;-
6040000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2010;26,76;-
6040000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2011;28,18;-
6040000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2012;28,96;-
6040000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2013;25,53;-
6040000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2014;20,12;-
6040000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2015;;-
6220000000;ogółem;2002;113672;-
6220000000;ogółem;2003;112533;-
6220000000;ogółem;2004;110587;-
6220000000;ogółem;2005;99594;-
6220000000;ogółem;2006;90182;-
6220000000;ogółem;2007;74297;-
6220000000;ogółem;2008;75171;-
6220000000;ogółem;2009;90751;-
6220000000;ogółem;2010;81849;-
6220000000;ogółem;2011;74488;-
6220000000;ogółem;2012;63292;-
6220000000;ogółem;2013;65796;-
6220000000;ogółem;2014;54739;-
6220000000;ogółem;2015;49050;-
6220000000;ogółem, Polska = 100;2002;;%
6220000000;ogółem, Polska = 100;2003;;%
6220000000;ogółem, Polska = 100;2004;;%
6220000000;ogółem, Polska = 100;2005;7,2;%
6220000000;ogółem, Polska = 100;2006;7;%
6220000000;ogółem, Polska = 100;2007;6,4;%
6220000000;ogółem, Polska = 100;2008;6,9;%
6220000000;ogółem, Polska = 100;2009;8;%
6220000000;ogółem, Polska = 100;2010;7,2;%
6220000000;ogółem, Polska = 100;2011;6,4;%
6220000000;ogółem, Polska = 100;2012;5,7;%
6220000000;ogółem, Polska = 100;2013;6,2;%
6220000000;ogółem, Polska = 100;2014;6,3;%
6220000000;ogółem, Polska = 100;2015;6,1;%
6220000000;o charakterze kryminalnym;2002;;-
6220000000;o charakterze kryminalnym;2003;;-
6220000000;o charakterze kryminalnym;2004;;-
6220000000;o charakterze kryminalnym;2005;;-
6220000000;o charakterze kryminalnym;2006;;-
6220000000;o charakterze kryminalnym;2007;49857;-
6220000000;o charakterze kryminalnym;2008;48568;-
6220000000;o charakterze kryminalnym;2009;53998;-
6220000000;o charakterze kryminalnym;2010;53486;-
6220000000;o charakterze kryminalnym;2011;48598;-
6220000000;o charakterze kryminalnym;2012;46425;-
6220000000;o charakterze kryminalnym;2013;44410;-
6220000000;o charakterze kryminalnym;2014;38393;-
6220000000;o charakterze kryminalnym;2015;33672;-
6220000000;o charakterze gospodarczym;2002;;-
6220000000;o charakterze gospodarczym;2003;;-
6220000000;o charakterze gospodarczym;2004;;-
6220000000;o charakterze gospodarczym;2005;;-
6220000000;o charakterze gospodarczym;2006;;-
