Kod;Zdawalność;Rok;Wartosc;Jednostka miary;Rodzaje egzaminów
5160000000;w stosunku do średniej krajowej;2007;97,25;-;w części humanistycznej
5160000000;w stosunku do średniej krajowej;2008;97,27;-;w części humanistycznej
5160000000;w stosunku do średniej krajowej;2009;98,39;-;w części humanistycznej
5160000000;w stosunku do średniej krajowej;2010;99,54;-;w części humanistycznej
5160000000;w stosunku do średniej krajowej;2011;97,19;-;w części humanistycznej
5160000000;w stosunku do średniej krajowej;2012;;-;w części humanistycznej
5160000000;w stosunku do średniej krajowej;2013;;-;w części humanistycznej
5160000000;ogółem;2005;47,11;%;w części matematyczno-przyrodniczej
5160000000;ogółem;2006;46,78;%;w części matematyczno-przyrodniczej
5160000000;ogółem;2007;49,82;%;w części matematyczno-przyrodniczej
5160000000;ogółem;2008;52,71;%;w części matematyczno-przyrodniczej
5160000000;ogółem;2009;50,9;%;w części matematyczno-przyrodniczej
5160000000;ogółem;2010;47,08;%;w części matematyczno-przyrodniczej
5160000000;ogółem;2011;45,84;%;w części matematyczno-przyrodniczej
5160000000;ogółem;2012;;%;w części matematyczno-przyrodniczej
5160000000;ogółem;2013;;%;w części matematyczno-przyrodniczej
5160000000;w stosunku do średniej krajowej;2005;97,11;-;w części matematyczno-przyrodniczej
5160000000;w stosunku do średniej krajowej;2006;97,89;-;w części matematyczno-przyrodniczej
5160000000;w stosunku do średniej krajowej;2007;98,42;-;w części matematyczno-przyrodniczej
5160000000;w stosunku do średniej krajowej;2008;97,34;-;w części matematyczno-przyrodniczej
5160000000;w stosunku do średniej krajowej;2009;97,77;-;w części matematyczno-przyrodniczej
5160000000;w stosunku do średniej krajowej;2010;98,49;-;w części matematyczno-przyrodniczej
5160000000;w stosunku do średniej krajowej;2011;97;-;w części matematyczno-przyrodniczej
5160000000;w stosunku do średniej krajowej;2012;;-;w części matematyczno-przyrodniczej
5160000000;w stosunku do średniej krajowej;2013;;-;w części matematyczno-przyrodniczej
5160000000;ogółem;2005;;%;w części humanistycznej język polski
5160000000;ogółem;2006;;%;w części humanistycznej język polski
5160000000;ogółem;2007;;%;w części humanistycznej język polski
5160000000;ogółem;2008;;%;w części humanistycznej język polski
5160000000;ogółem;2009;;%;w części humanistycznej język polski
5160000000;ogółem;2010;;%;w części humanistycznej język polski
5160000000;ogółem;2011;;%;w części humanistycznej język polski
5160000000;ogółem;2012;63;%;w części humanistycznej język polski
5160000000;ogółem;2013;60;%;w części humanistycznej język polski
5160000000;w stosunku do średniej krajowej;2005;;-;w części humanistycznej język polski
5160000000;w stosunku do średniej krajowej;2006;;-;w części humanistycznej język polski
5160000000;w stosunku do średniej krajowej;2007;;-;w części humanistycznej język polski
5160000000;w stosunku do średniej krajowej;2008;;-;w części humanistycznej język polski
5160000000;w stosunku do średniej krajowej;2009;;-;w części humanistycznej język polski
5160000000;w stosunku do średniej krajowej;2010;;-;w części humanistycznej język polski
5160000000;w stosunku do średniej krajowej;2011;;-;w części humanistycznej język polski
5160000000;w stosunku do średniej krajowej;2012;96,92;-;w części humanistycznej język polski
5160000000;w stosunku do średniej krajowej;2013;96,77;-;w części humanistycznej język polski
5160000000;ogółem;2005;;%;w części humanistycznej historia i wiedza o społeczeństwie
5160000000;ogółem;2006;;%;w części humanistycznej historia i wiedza o społeczeństwie
5160000000;ogółem;2007;;%;w części humanistycznej historia i wiedza o społeczeństwie
5160000000;ogółem;2008;;%;w części humanistycznej historia i wiedza o społeczeństwie
5160000000;ogółem;2009;;%;w części humanistycznej historia i wiedza o społeczeństwie
5160000000;ogółem;2010;;%;w części humanistycznej historia i wiedza o społeczeństwie
5160000000;ogółem;2011;;%;w części humanistycznej historia i wiedza o społeczeństwie
5160000000;ogółem;2012;60;%;w części humanistycznej historia i wiedza o społeczeństwie
5160000000;ogółem;2013;56;%;w części humanistycznej historia i wiedza o społeczeństwie
5160000000;w stosunku do średniej krajowej;2005;;-;w części humanistycznej historia i wiedza o społeczeństwie
5160000000;w stosunku do średniej krajowej;2006;;-;w części humanistycznej historia i wiedza o społeczeństwie
5160000000;w stosunku do średniej krajowej;2007;;-;w części humanistycznej historia i wiedza o społeczeństwie
5160000000;w stosunku do średniej krajowej;2008;;-;w części humanistycznej historia i wiedza o społeczeństwie
5160000000;w stosunku do średniej krajowej;2009;;-;w części humanistycznej historia i wiedza o społeczeństwie
5160000000;w stosunku do średniej krajowej;2010;;-;w części humanistycznej historia i wiedza o społeczeństwie
5160000000;w stosunku do średniej krajowej;2011;;-;w części humanistycznej historia i wiedza o społeczeństwie
5160000000;w stosunku do średniej krajowej;2012;98,36;-;w części humanistycznej historia i wiedza o społeczeństwie
5160000000;w stosunku do średniej krajowej;2013;96,55;-;w części humanistycznej historia i wiedza o społeczeństwie
5160000000;ogółem;2005;;%;w części matematyczno-przyrodniczej matematyka
5160000000;ogółem;2006;;%;w części matematyczno-przyrodniczej matematyka
5160000000;ogółem;2007;;%;w części matematyczno-przyrodniczej matematyka
5160000000;ogółem;2008;;%;w części matematyczno-przyrodniczej matematyka
5160000000;ogółem;2009;;%;w części matematyczno-przyrodniczej matematyka
5160000000;ogółem;2010;;%;w części matematyczno-przyrodniczej matematyka
5160000000;ogółem;2011;;%;w części matematyczno-przyrodniczej matematyka
5160000000;ogółem;2012;47;%;w części matematyczno-przyrodniczej matematyka
5160000000;ogółem;2013;47;%;w części matematyczno-przyrodniczej matematyka
5160000000;w stosunku do średniej krajowej;2005;;-;w części matematyczno-przyrodniczej matematyka
5160000000;w stosunku do średniej krajowej;2006;;-;w części matematyczno-przyrodniczej matematyka
5160000000;w stosunku do średniej krajowej;2007;;-;w części matematyczno-przyrodniczej matematyka
5160000000;w stosunku do średniej krajowej;2008;;-;w części matematyczno-przyrodniczej matematyka
5160000000;w stosunku do średniej krajowej;2009;;-;w części matematyczno-przyrodniczej matematyka
5160000000;w stosunku do średniej krajowej;2010;;-;w części matematyczno-przyrodniczej matematyka
5160000000;w stosunku do średniej krajowej;2011;;-;w części matematyczno-przyrodniczej matematyka
5160000000;w stosunku do średniej krajowej;2012;100;-;w części matematyczno-przyrodniczej matematyka
5160000000;w stosunku do średniej krajowej;2013;97,92;-;w części matematyczno-przyrodniczej matematyka
5160000000;ogółem;2005;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
5160000000;ogółem;2006;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
5160000000;ogółem;2007;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
5160000000;ogółem;2008;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
5160000000;ogółem;2009;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
5160000000;ogółem;2010;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
5160000000;ogółem;2011;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
5160000000;ogółem;2012;49;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
5160000000;ogółem;2013;58;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
5160000000;w stosunku do średniej krajowej;2005;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
5160000000;w stosunku do średniej krajowej;2006;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
5160000000;w stosunku do średniej krajowej;2007;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
5160000000;w stosunku do średniej krajowej;2008;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
5160000000;w stosunku do średniej krajowej;2009;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
5160000000;w stosunku do średniej krajowej;2010;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
5160000000;w stosunku do średniej krajowej;2011;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
5160000000;w stosunku do średniej krajowej;2012;98;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
5160000000;w stosunku do średniej krajowej;2013;98,31;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6040000000;ogółem;2005;65,3;%;w części humanistycznej
6040000000;ogółem;2006;59,93;%;w części humanistycznej
6040000000;ogółem;2007;60,49;%;w części humanistycznej
6040000000;ogółem;2008;59,08;%;w części humanistycznej
6040000000;ogółem;2009;62;%;w części humanistycznej
6040000000;ogółem;2010;58,58;%;w części humanistycznej
6040000000;ogółem;2011;48,52;%;w części humanistycznej
6040000000;ogółem;2012;;%;w części humanistycznej
6040000000;ogółem;2013;;%;w części humanistycznej
6040000000;w stosunku do średniej krajowej;2005;98,4;-;w części humanistycznej
6040000000;w stosunku do średniej krajowej;2006;95,46;-;w części humanistycznej
6040000000;w stosunku do średniej krajowej;2007;96,09;-;w części humanistycznej
6040000000;w stosunku do średniej krajowej;2008;96,08;-;w części humanistycznej
6040000000;w stosunku do średniej krajowej;2009;97,88;-;w części humanistycznej
6040000000;w stosunku do średniej krajowej;2010;96,54;-;w części humanistycznej
6040000000;w stosunku do średniej krajowej;2011;95,85;-;w części humanistycznej
6040000000;w stosunku do średniej krajowej;2012;;-;w części humanistycznej
6040000000;w stosunku do średniej krajowej;2013;;-;w części humanistycznej
6040000000;ogółem;2005;47,29;%;w części matematyczno-przyrodniczej
6040000000;ogółem;2006;46,71;%;w części matematyczno-przyrodniczej
6040000000;ogółem;2007;49,02;%;w części matematyczno-przyrodniczej
6040000000;ogółem;2008;51,92;%;w części matematyczno-przyrodniczej
6040000000;ogółem;2009;50,28;%;w części matematyczno-przyrodniczej
6040000000;ogółem;2010;46,66;%;w części matematyczno-przyrodniczej
6040000000;ogółem;2011;45,3;%;w części matematyczno-przyrodniczej
6040000000;ogółem;2012;;%;w części matematyczno-przyrodniczej
6040000000;ogółem;2013;;%;w części matematyczno-przyrodniczej
6040000000;w stosunku do średniej krajowej;2005;97,49;-;w części matematyczno-przyrodniczej
6040000000;w stosunku do średniej krajowej;2006;97,74;-;w części matematyczno-przyrodniczej
6040000000;w stosunku do średniej krajowej;2007;96,84;-;w części matematyczno-przyrodniczej
6040000000;w stosunku do średniej krajowej;2008;95,88;-;w części matematyczno-przyrodniczej
6040000000;w stosunku do średniej krajowej;2009;96,58;-;w części matematyczno-przyrodniczej
6040000000;w stosunku do średniej krajowej;2010;97,62;-;w części matematyczno-przyrodniczej
6040000000;w stosunku do średniej krajowej;2011;95,85;-;w części matematyczno-przyrodniczej
6040000000;w stosunku do średniej krajowej;2012;;-;w części matematyczno-przyrodniczej
6040000000;w stosunku do średniej krajowej;2013;;-;w części matematyczno-przyrodniczej
6040000000;ogółem;2005;;%;w części humanistycznej język polski
6040000000;ogółem;2006;;%;w części humanistycznej język polski
6040000000;ogółem;2007;;%;w części humanistycznej język polski
6040000000;ogółem;2008;;%;w części humanistycznej język polski
6040000000;ogółem;2009;;%;w części humanistycznej język polski
6040000000;ogółem;2010;;%;w części humanistycznej język polski
6040000000;ogółem;2011;;%;w części humanistycznej język polski
6040000000;ogółem;2012;64;%;w części humanistycznej język polski
6040000000;ogółem;2013;61;%;w części humanistycznej język polski
6040000000;w stosunku do średniej krajowej;2005;;-;w części humanistycznej język polski
6040000000;w stosunku do średniej krajowej;2006;;-;w części humanistycznej język polski
6040000000;w stosunku do średniej krajowej;2007;;-;w części humanistycznej język polski
6040000000;w stosunku do średniej krajowej;2008;;-;w części humanistycznej język polski
6040000000;w stosunku do średniej krajowej;2009;;-;w części humanistycznej język polski
6040000000;w stosunku do średniej krajowej;2010;;-;w części humanistycznej język polski
6040000000;w stosunku do średniej krajowej;2011;;-;w części humanistycznej język polski
6040000000;w stosunku do średniej krajowej;2012;98,46;-;w części humanistycznej język polski
6040000000;w stosunku do średniej krajowej;2013;98,39;-;w części humanistycznej język polski
6040000000;ogółem;2005;;%;w części humanistycznej historia i wiedza o społeczeństwie
6040000000;ogółem;2006;;%;w części humanistycznej historia i wiedza o społeczeństwie
6040000000;ogółem;2007;;%;w części humanistycznej historia i wiedza o społeczeństwie
6040000000;ogółem;2008;;%;w części humanistycznej historia i wiedza o społeczeństwie
6040000000;ogółem;2009;;%;w części humanistycznej historia i wiedza o społeczeństwie
6040000000;ogółem;2010;;%;w części humanistycznej historia i wiedza o społeczeństwie
6040000000;ogółem;2011;;%;w części humanistycznej historia i wiedza o społeczeństwie
6040000000;ogółem;2012;59;%;w części humanistycznej historia i wiedza o społeczeństwie
6040000000;ogółem;2013;56;%;w części humanistycznej historia i wiedza o społeczeństwie
6040000000;w stosunku do średniej krajowej;2005;;-;w części humanistycznej historia i wiedza o społeczeństwie
6040000000;w stosunku do średniej krajowej;2006;;-;w części humanistycznej historia i wiedza o społeczeństwie
6040000000;w stosunku do średniej krajowej;2007;;-;w części humanistycznej historia i wiedza o społeczeństwie
6040000000;w stosunku do średniej krajowej;2008;;-;w części humanistycznej historia i wiedza o społeczeństwie
6040000000;w stosunku do średniej krajowej;2009;;-;w części humanistycznej historia i wiedza o społeczeństwie
6040000000;w stosunku do średniej krajowej;2010;;-;w części humanistycznej historia i wiedza o społeczeństwie
6040000000;w stosunku do średniej krajowej;2011;;-;w części humanistycznej historia i wiedza o społeczeństwie
6040000000;w stosunku do średniej krajowej;2012;96,72;-;w części humanistycznej historia i wiedza o społeczeństwie
6040000000;w stosunku do średniej krajowej;2013;96,55;-;w części humanistycznej historia i wiedza o społeczeństwie
6040000000;ogółem;2005;;%;w części matematyczno-przyrodniczej matematyka
6040000000;ogółem;2006;;%;w części matematyczno-przyrodniczej matematyka
6040000000;ogółem;2007;;%;w części matematyczno-przyrodniczej matematyka
6040000000;ogółem;2008;;%;w części matematyczno-przyrodniczej matematyka
6040000000;ogółem;2009;;%;w części matematyczno-przyrodniczej matematyka
6040000000;ogółem;2010;;%;w części matematyczno-przyrodniczej matematyka
6040000000;ogółem;2011;;%;w części matematyczno-przyrodniczej matematyka
6040000000;ogółem;2012;46;%;w części matematyczno-przyrodniczej matematyka
6040000000;ogółem;2013;46;%;w części matematyczno-przyrodniczej matematyka
6040000000;w stosunku do średniej krajowej;2005;;-;w części matematyczno-przyrodniczej matematyka
6040000000;w stosunku do średniej krajowej;2006;;-;w części matematyczno-przyrodniczej matematyka
6040000000;w stosunku do średniej krajowej;2007;;-;w części matematyczno-przyrodniczej matematyka
6040000000;w stosunku do średniej krajowej;2008;;-;w części matematyczno-przyrodniczej matematyka
6040000000;w stosunku do średniej krajowej;2009;;-;w części matematyczno-przyrodniczej matematyka
6040000000;w stosunku do średniej krajowej;2010;;-;w części matematyczno-przyrodniczej matematyka
6040000000;w stosunku do średniej krajowej;2011;;-;w części matematyczno-przyrodniczej matematyka
6040000000;w stosunku do średniej krajowej;2012;97,87;-;w części matematyczno-przyrodniczej matematyka
6040000000;w stosunku do średniej krajowej;2013;95,83;-;w części matematyczno-przyrodniczej matematyka
6040000000;ogółem;2005;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6040000000;ogółem;2006;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6040000000;ogółem;2007;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6040000000;ogółem;2008;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6040000000;ogółem;2009;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6040000000;ogółem;2010;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6040000000;ogółem;2011;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6040000000;ogółem;2012;49;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6040000000;ogółem;2013;57;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6040000000;w stosunku do średniej krajowej;2005;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6040000000;w stosunku do średniej krajowej;2006;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6040000000;w stosunku do średniej krajowej;2007;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6040000000;w stosunku do średniej krajowej;2008;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6040000000;w stosunku do średniej krajowej;2009;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6040000000;w stosunku do średniej krajowej;2010;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6040000000;w stosunku do średniej krajowej;2011;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6040000000;w stosunku do średniej krajowej;2012;98;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6040000000;w stosunku do średniej krajowej;2013;96,61;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6220000000;ogółem;2005;65,62;%;w części humanistycznej
6220000000;ogółem;2006;59,99;%;w części humanistycznej
6220000000;ogółem;2007;60,42;%;w części humanistycznej
6220000000;ogółem;2008;58,65;%;w części humanistycznej
6220000000;ogółem;2009;61,44;%;w części humanistycznej
6220000000;ogółem;2010;58,34;%;w części humanistycznej
6220000000;ogółem;2011;46,84;%;w części humanistycznej
6220000000;ogółem;2012;;%;w części humanistycznej
6220000000;ogółem;2013;;%;w części humanistycznej
6220000000;w stosunku do średniej krajowej;2005;98,88;-;w części humanistycznej
6220000000;w stosunku do średniej krajowej;2006;95,56;-;w części humanistycznej
6220000000;w stosunku do średniej krajowej;2007;95,98;-;w części humanistycznej
6220000000;w stosunku do średniej krajowej;2008;95,38;-;w części humanistycznej
6220000000;w stosunku do średniej krajowej;2009;97;-;w części humanistycznej
6220000000;w stosunku do średniej krajowej;2010;96,14;-;w części humanistycznej
6220000000;w stosunku do średniej krajowej;2011;92,53;-;w części humanistycznej
6220000000;w stosunku do średniej krajowej;2012;;-;w części humanistycznej
6220000000;w stosunku do średniej krajowej;2013;;-;w części humanistycznej
6220000000;ogółem;2005;48,72;%;w części matematyczno-przyrodniczej
6220000000;ogółem;2006;48,24;%;w części matematyczno-przyrodniczej
6220000000;ogółem;2007;50,12;%;w części matematyczno-przyrodniczej
6220000000;ogółem;2008;53,19;%;w części matematyczno-przyrodniczej
6220000000;ogółem;2009;51,2;%;w części matematyczno-przyrodniczej
6220000000;ogółem;2010;47,5;%;w części matematyczno-przyrodniczej
6220000000;ogółem;2011;45,8;%;w części matematyczno-przyrodniczej
6220000000;ogółem;2012;;%;w części matematyczno-przyrodniczej
6220000000;ogółem;2013;;%;w części matematyczno-przyrodniczej
6220000000;w stosunku do średniej krajowej;2005;100,43;-;w części matematyczno-przyrodniczej
6220000000;w stosunku do średniej krajowej;2006;100,94;-;w części matematyczno-przyrodniczej
6220000000;w stosunku do średniej krajowej;2007;99,01;-;w części matematyczno-przyrodniczej
6220000000;w stosunku do średniej krajowej;2008;98,23;-;w części matematyczno-przyrodniczej
6220000000;w stosunku do średniej krajowej;2009;98,35;-;w części matematyczno-przyrodniczej
6220000000;w stosunku do średniej krajowej;2010;99,37;-;w części matematyczno-przyrodniczej
6220000000;w stosunku do średniej krajowej;2011;96,91;-;w części matematyczno-przyrodniczej
6220000000;w stosunku do średniej krajowej;2012;;-;w części matematyczno-przyrodniczej
6220000000;w stosunku do średniej krajowej;2013;;-;w części matematyczno-przyrodniczej
6220000000;ogółem;2005;;%;w części humanistycznej język polski
6220000000;ogółem;2006;;%;w części humanistycznej język polski
6220000000;ogółem;2007;;%;w części humanistycznej język polski
6220000000;ogółem;2008;;%;w części humanistycznej język polski
6220000000;ogółem;2009;;%;w części humanistycznej język polski
6220000000;ogółem;2010;;%;w części humanistycznej język polski
6220000000;ogółem;2011;;%;w części humanistycznej język polski
6220000000;ogółem;2012;62;%;w części humanistycznej język polski
6220000000;ogółem;2013;60;%;w części humanistycznej język polski
6220000000;w stosunku do średniej krajowej;2005;;-;w części humanistycznej język polski
6220000000;w stosunku do średniej krajowej;2006;;-;w części humanistycznej język polski
6220000000;w stosunku do średniej krajowej;2007;;-;w części humanistycznej język polski
6220000000;w stosunku do średniej krajowej;2008;;-;w części humanistycznej język polski
6220000000;w stosunku do średniej krajowej;2009;;-;w części humanistycznej język polski
6220000000;w stosunku do średniej krajowej;2010;;-;w części humanistycznej język polski
6220000000;w stosunku do średniej krajowej;2011;;-;w części humanistycznej język polski
6220000000;w stosunku do średniej krajowej;2012;95,38;-;w części humanistycznej język polski
6220000000;w stosunku do średniej krajowej;2013;96,77;-;w części humanistycznej język polski
6220000000;ogółem;2005;;%;w części humanistycznej historia i wiedza o społeczeństwie
6220000000;ogółem;2006;;%;w części humanistycznej historia i wiedza o społeczeństwie
6220000000;ogółem;2007;;%;w części humanistycznej historia i wiedza o społeczeństwie
6220000000;ogółem;2008;;%;w części humanistycznej historia i wiedza o społeczeństwie
6220000000;ogółem;2009;;%;w części humanistycznej historia i wiedza o społeczeństwie
6220000000;ogółem;2010;;%;w części humanistycznej historia i wiedza o społeczeństwie
6220000000;ogółem;2011;;%;w części humanistycznej historia i wiedza o społeczeństwie
6220000000;ogółem;2012;59;%;w części humanistycznej historia i wiedza o społeczeństwie
6220000000;ogółem;2013;56;%;w części humanistycznej historia i wiedza o społeczeństwie
6220000000;w stosunku do średniej krajowej;2005;;-;w części humanistycznej historia i wiedza o społeczeństwie
6220000000;w stosunku do średniej krajowej;2006;;-;w części humanistycznej historia i wiedza o społeczeństwie
6220000000;w stosunku do średniej krajowej;2007;;-;w części humanistycznej historia i wiedza o społeczeństwie
6220000000;w stosunku do średniej krajowej;2008;;-;w części humanistycznej historia i wiedza o społeczeństwie
6220000000;w stosunku do średniej krajowej;2009;;-;w części humanistycznej historia i wiedza o społeczeństwie
6220000000;w stosunku do średniej krajowej;2010;;-;w części humanistycznej historia i wiedza o społeczeństwie
6220000000;w stosunku do średniej krajowej;2011;;-;w części humanistycznej historia i wiedza o społeczeństwie
6220000000;w stosunku do średniej krajowej;2012;96,72;-;w części humanistycznej historia i wiedza o społeczeństwie
6220000000;w stosunku do średniej krajowej;2013;96,55;-;w części humanistycznej historia i wiedza o społeczeństwie
6220000000;ogółem;2005;;%;w części matematyczno-przyrodniczej matematyka
6220000000;ogółem;2006;;%;w części matematyczno-przyrodniczej matematyka
6220000000;ogółem;2007;;%;w części matematyczno-przyrodniczej matematyka
6220000000;ogółem;2008;;%;w części matematyczno-przyrodniczej matematyka
6220000000;ogółem;2009;;%;w części matematyczno-przyrodniczej matematyka
6220000000;ogółem;2010;;%;w części matematyczno-przyrodniczej matematyka
6220000000;ogółem;2011;;%;w części matematyczno-przyrodniczej matematyka
6220000000;ogółem;2012;47;%;w części matematyczno-przyrodniczej matematyka
6220000000;ogółem;2013;47;%;w części matematyczno-przyrodniczej matematyka
6220000000;w stosunku do średniej krajowej;2005;;-;w części matematyczno-przyrodniczej matematyka
6220000000;w stosunku do średniej krajowej;2006;;-;w części matematyczno-przyrodniczej matematyka
6220000000;w stosunku do średniej krajowej;2007;;-;w części matematyczno-przyrodniczej matematyka
6220000000;w stosunku do średniej krajowej;2008;;-;w części matematyczno-przyrodniczej matematyka
6220000000;w stosunku do średniej krajowej;2009;;-;w części matematyczno-przyrodniczej matematyka
6220000000;w stosunku do średniej krajowej;2010;;-;w części matematyczno-przyrodniczej matematyka
6220000000;w stosunku do średniej krajowej;2011;;-;w części matematyczno-przyrodniczej matematyka
6220000000;w stosunku do średniej krajowej;2012;100;-;w części matematyczno-przyrodniczej matematyka
6220000000;w stosunku do średniej krajowej;2013;97,92;-;w części matematyczno-przyrodniczej matematyka
6220000000;ogółem;2005;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6220000000;ogółem;2006;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6220000000;ogółem;2007;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6220000000;ogółem;2008;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6220000000;ogółem;2009;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6220000000;ogółem;2010;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6220000000;ogółem;2011;;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6220000000;ogółem;2012;49;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6220000000;ogółem;2013;58;%;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6220000000;w stosunku do średniej krajowej;2005;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6220000000;w stosunku do średniej krajowej;2006;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6220000000;w stosunku do średniej krajowej;2007;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6220000000;w stosunku do średniej krajowej;2008;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6220000000;w stosunku do średniej krajowej;2009;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6220000000;w stosunku do średniej krajowej;2010;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6220000000;w stosunku do średniej krajowej;2011;;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6220000000;w stosunku do średniej krajowej;2012;98;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6220000000;w stosunku do średniej krajowej;2013;98,31;-;w części matematyczno-przyrodniczej przedmioty przyrodnicze
6280000000;ogółem;2005;62,95;%;w części humanistycznej
6280000000;ogółem;2006;60,63;%;w części humanistycznej
6280000000;ogółem;2007;59,51;%;w części humanistycznej
6280000000;ogółem;2008;58,82;%;w części humanistycznej
6280000000;ogółem;2009;60,72;%;w części humanistycznej
6280000000;ogółem;2010;57,28;%;w części humanistycznej
6280000000;ogółem;2011;47,56;%;w części humanistycznej
6280000000;ogółem;2012;;%;w części humanistycznej
6280000000;ogółem;2013;;%;w części humanistycznej
6280000000;w stosunku do średniej krajowej;2005;94,86;-;w części humanistycznej
6280000000;w stosunku do średniej krajowej;2006;96,58;-;w części humanistycznej
6280000000;w stosunku do średniej krajowej;2007;94,54;-;w części humanistycznej
6280000000;w stosunku do średniej krajowej;2008;95,66;-;w części humanistycznej
6280000000;w stosunku do średniej krajowej;2009;95,86;-;w części humanistycznej
6280000000;w stosunku do średniej krajowej;2010;94,4;-;w części humanistycznej
6280000000;w stosunku do średniej krajowej;2011;93,95;-;w części humanistycznej
6280000000;w stosunku do średniej krajowej;2012;;-;w części humanistycznej
6280000000;w stosunku do średniej krajowej;2013;;-;w części humanistycznej
6280000000;ogółem;2005;45,61;%;w części matematyczno-przyrodniczej
6280000000;ogółem;2006;45,3;%;w części matematyczno-przyrodniczej
6280000000;ogółem;2007;49,09;%;w części matematyczno-przyrodniczej
6280000000;ogółem;2008;52,07;%;w części matematyczno-przyrodniczej
6280000000;ogółem;2009;50,32;%;w części matematyczno-przyrodniczej
6280000000;ogółem;2010;46,46;%;w części matematyczno-przyrodniczej
6280000000;ogółem;2011;45,52;%;w części matematyczno-przyrodniczej
6280000000;ogółem;2012;;%;w części matematyczno-przyrodniczej
6280000000;ogółem;2013;;%;w części matematyczno-przyrodniczej
6280000000;w stosunku do średniej krajowej;2005;94,02;-;w części matematyczno-przyrodniczej
6280000000;w stosunku do średniej krajowej;2006;94,79;-;w części matematyczno-przyrodniczej
6280000000;w stosunku do średniej krajowej;2007;96,98;-;w części matematyczno-przyrodniczej
6280000000;w stosunku do średniej krajowej;2008;96,16;-;w części matematyczno-przyrodniczej
6280000000;w stosunku do średniej krajowej;2009;96,66;-;w części matematyczno-przyrodniczej
6280000000;w stosunku do średniej krajowej;2010;97,2;-;w części matematyczno-przyrodniczej
6280000000;w stosunku do średniej krajowej;2011;96,32;-;w części matematyczno-przyrodniczej
6280000000;w stosunku do średniej krajowej;2012;;-;w części matematyczno-przyrodniczej
6280000000;w stosunku do średniej krajowej;2013;;-;w części matematyczno-przyrodniczej
6280000000;ogółem;2005;;%;w części humanistycznej język polski
6280000000;ogółem;2006;;%;w części humanistycznej język polski
6280000000;ogółem;2007;;%;w części humanistycznej język polski
6280000000;ogółem;2008;;%;w części humanistycznej język polski
6280000000;ogółem;2009;;%;w części humanistycznej język polski
