Kod;Rodzaje chorób i zatruć;Rok;Wartosc;Jednostka miary
1140000000;czerwonka bakteryjna;2008;4;osoba
1140000000;czerwonka bakteryjna;2009;2;osoba
1140000000;czerwonka bakteryjna;2010;3;osoba
1140000000;czerwonka bakteryjna;2011;2;osoba
1140000000;czerwonka bakteryjna;2012;3;osoba
1140000000;czerwonka bakteryjna;2013;2;osoba
1140000000;czerwonka bakteryjna;2014;7;osoba
1140000000;czerwonka bakteryjna;2015;1;osoba
1140000000;inne bakteryjne zatrucia pokarmowe;2005;199;osoba
1140000000;inne bakteryjne zatrucia pokarmowe;2006;111;osoba
1140000000;inne bakteryjne zatrucia pokarmowe;2007;121;osoba
1140000000;inne bakteryjne zatrucia pokarmowe;2008;411;osoba
1140000000;inne bakteryjne zatrucia pokarmowe;2009;34;osoba
1140000000;inne bakteryjne zatrucia pokarmowe;2010;102;osoba
1140000000;inne bakteryjne zatrucia pokarmowe;2011;84;osoba
1140000000;inne bakteryjne zatrucia pokarmowe;2012;31;osoba
1140000000;inne bakteryjne zatrucia pokarmowe;2013;123;osoba
1140000000;inne bakteryjne zatrucia pokarmowe;2014;97;osoba
1140000000;inne bakteryjne zatrucia pokarmowe;2015;142;osoba
1140000000;biegunki u dzieci do lat 2;2005;1908;osoba
1140000000;biegunki u dzieci do lat 2;2006;2575;osoba
1140000000;biegunki u dzieci do lat 2;2007;2258;osoba
1140000000;biegunki u dzieci do lat 2;2008;2853;osoba
1140000000;biegunki u dzieci do lat 2;2009;3330;osoba
1140000000;biegunki u dzieci do lat 2;2010;3683;osoba
1140000000;biegunki u dzieci do lat 2;2011;4517;osoba
1140000000;biegunki u dzieci do lat 2;2012;4430;osoba
1140000000;biegunki u dzieci do lat 2;2013;6745;osoba
1140000000;biegunki u dzieci do lat 2;2014;6872;osoba
1140000000;biegunki u dzieci do lat 2;2015;7129;osoba
1140000000;szkarlatyna (płonnica);2005;1527;osoba
1140000000;szkarlatyna (płonnica);2006;1784;osoba
1140000000;szkarlatyna (płonnica);2007;1745;osoba
1140000000;szkarlatyna (płonnica);2008;1611;osoba
1140000000;szkarlatyna (płonnica);2009;1931;osoba
1140000000;szkarlatyna (płonnica);2010;2485;osoba
1140000000;szkarlatyna (płonnica);2011;3153;osoba
1140000000;szkarlatyna (płonnica);2012;4385;osoba
1140000000;szkarlatyna (płonnica);2013;5419;osoba
1140000000;szkarlatyna (płonnica);2014;4739;osoba
1140000000;szkarlatyna (płonnica);2015;5381;osoba
1140000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2005;136;osoba
1140000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2006;121;osoba
1140000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2007;147;osoba
1140000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2008;128;osoba
1140000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2009;106;osoba
1140000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2010;109;osoba
1140000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2011;102;osoba
1140000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2012;89;osoba
1140000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2013;108;osoba
1140000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2014;84;osoba
1140000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2015;68;osoba
1140000000;wirusowe zapalenie opon mózgowych;2005;100;osoba
1140000000;wirusowe zapalenie opon mózgowych;2006;213;osoba
1140000000;wirusowe zapalenie opon mózgowych;2007;147;osoba
1140000000;wirusowe zapalenie opon mózgowych;2008;81;osoba
1140000000;wirusowe zapalenie opon mózgowych;2009;87;osoba
1140000000;wirusowe zapalenie opon mózgowych;2010;156;osoba
1140000000;wirusowe zapalenie opon mózgowych;2011;129;osoba
1140000000;wirusowe zapalenie opon mózgowych;2012;166;osoba
1140000000;wirusowe zapalenie opon mózgowych;2013;201;osoba
1140000000;wirusowe zapalenie opon mózgowych;2014;135;osoba
1140000000;wirusowe zapalenie opon mózgowych;2015;65;osoba
1140000000;wirusowe zapalenie mózgu;2005;41;osoba
1140000000;wirusowe zapalenie mózgu;2006;80;osoba
1140000000;wirusowe zapalenie mózgu;2007;66;osoba
1140000000;wirusowe zapalenie mózgu;2008;52;osoba
1140000000;wirusowe zapalenie mózgu;2009;70;osoba
1140000000;wirusowe zapalenie mózgu;2010;57;osoba
1140000000;wirusowe zapalenie mózgu;2011;56;osoba
1140000000;wirusowe zapalenie mózgu;2012;47;osoba
1140000000;wirusowe zapalenie mózgu;2013;51;osoba
1140000000;wirusowe zapalenie mózgu;2014;36;osoba
1140000000;wirusowe zapalenie mózgu;2015;26;osoba
1140000000;zapalenie przyusznicy nagminne (świnka);2005;9353;osoba
1140000000;zapalenie przyusznicy nagminne (świnka);2006;1769;osoba
1140000000;zapalenie przyusznicy nagminne (świnka);2007;363;osoba
1140000000;zapalenie przyusznicy nagminne (świnka);2008;412;osoba
1140000000;zapalenie przyusznicy nagminne (świnka);2009;290;osoba
1140000000;zapalenie przyusznicy nagminne (świnka);2010;335;osoba
1140000000;zapalenie przyusznicy nagminne (świnka);2011;317;osoba
1140000000;zapalenie przyusznicy nagminne (świnka);2012;316;osoba
1140000000;zapalenie przyusznicy nagminne (świnka);2013;349;osoba
1140000000;zapalenie przyusznicy nagminne (świnka);2014;351;osoba
1140000000;zapalenie przyusznicy nagminne (świnka);2015;319;osoba
1140000000;włośnica;2005;0;osoba
1140000000;włośnica;2006;0;osoba
1140000000;włośnica;2007;6;osoba
1140000000;włośnica;2008;0;osoba
1140000000;włośnica;2009;5;osoba
1140000000;włośnica;2010;2;osoba
1140000000;włośnica;2011;1;osoba
1140000000;włośnica;2012;0;osoba
1140000000;włośnica;2013;4;osoba
1140000000;włośnica;2014;0;osoba
1140000000;włośnica;2015;14;osoba
1140000000;grypa i podejrzenia zachorowań na grypę;2005;174683;osoba
1140000000;grypa i podejrzenia zachorowań na grypę;2006;87305;osoba
1140000000;grypa i podejrzenia zachorowań na grypę;2007;96956;osoba
1140000000;grypa i podejrzenia zachorowań na grypę;2008;64690;osoba
1140000000;grypa i podejrzenia zachorowań na grypę;2009;168850;osoba
1140000000;grypa i podejrzenia zachorowań na grypę;2010;141498;osoba
1140000000;grypa i podejrzenia zachorowań na grypę;2011;258422;osoba
1140000000;grypa i podejrzenia zachorowań na grypę;2012;281206;osoba
1140000000;grypa i podejrzenia zachorowań na grypę;2013;458512;osoba
1140000000;grypa i podejrzenia zachorowań na grypę;2014;568903;osoba
1140000000;grypa i podejrzenia zachorowań na grypę;2015;678957;osoba
1140000000;szczepieni przeciw wściekliźnie;2005;853;osoba
1140000000;szczepieni przeciw wściekliźnie;2006;820;osoba
1140000000;szczepieni przeciw wściekliźnie;2007;770;osoba
1140000000;szczepieni przeciw wściekliźnie;2008;762;osoba
1140000000;szczepieni przeciw wściekliźnie;2009;885;osoba
1140000000;szczepieni przeciw wściekliźnie;2010;900;osoba
1140000000;szczepieni przeciw wściekliźnie;2011;996;osoba
1140000000;szczepieni przeciw wściekliźnie;2012;994;osoba
1140000000;szczepieni przeciw wściekliźnie;2013;878;osoba
1140000000;szczepieni przeciw wściekliźnie;2014;1135;osoba
1140000000;szczepieni przeciw wściekliźnie;2015;1021;osoba
2120000000;tężec;2005;4;osoba
2120000000;tężec;2006;6;osoba
2120000000;tężec;2007;3;osoba
2120000000;tężec;2008;5;osoba
2120000000;tężec;2009;6;osoba
2120000000;tężec;2010;4;osoba
2120000000;tężec;2011;3;osoba
2120000000;tężec;2012;5;osoba
2120000000;tężec;2013;4;osoba
2120000000;tężec;2014;2;osoba
2120000000;tężec;2015;5;osoba
2120000000;krztusiec;2005;62;osoba
2120000000;krztusiec;2006;36;osoba
2120000000;krztusiec;2007;165;osoba
2120000000;krztusiec;2008;177;osoba
2120000000;krztusiec;2009;169;osoba
2120000000;krztusiec;2010;45;osoba
2120000000;krztusiec;2011;93;osoba
2120000000;krztusiec;2012;419;osoba
2120000000;krztusiec;2013;133;osoba
2120000000;krztusiec;2014;168;osoba
2120000000;krztusiec;2015;481;osoba
2120000000;odra;2005;3;osoba
2120000000;odra;2006;7;osoba
2120000000;odra;2007;2;osoba
2120000000;odra;2008;3;osoba
2120000000;odra;2009;0;osoba
2120000000;odra;2010;1;osoba
2120000000;odra;2011;12;osoba
2120000000;odra;2012;3;osoba
2120000000;odra;2013;24;osoba
2120000000;odra;2014;10;osoba
2120000000;odra;2015;11;osoba
2120000000;wirusowe zapalenie wątroby typu B;2005;85;osoba
2120000000;wirusowe zapalenie wątroby typu B;2006;69;osoba
2120000000;wirusowe zapalenie wątroby typu B;2007;49;osoba
2120000000;wirusowe zapalenie wątroby typu B;2008;43;osoba
2120000000;wirusowe zapalenie wątroby typu B;2009;20;osoba
2120000000;wirusowe zapalenie wątroby typu B;2010;27;osoba
2120000000;wirusowe zapalenie wątroby typu B;2011;16;osoba
2120000000;wirusowe zapalenie wątroby typu B;2012;9;osoba
2120000000;wirusowe zapalenie wątroby typu B;2013;22;osoba
2120000000;wirusowe zapalenie wątroby typu B;2014;48;osoba
2120000000;wirusowe zapalenie wątroby typu B;2015;97;osoba
2120000000;wirusowe zapalenie wątroby typu C;2005;83;osoba
2120000000;wirusowe zapalenie wątroby typu C;2006;70;osoba
2120000000;wirusowe zapalenie wątroby typu C;2007;34;osoba
2120000000;wirusowe zapalenie wątroby typu C;2008;32;osoba
2120000000;wirusowe zapalenie wątroby typu C;2009;21;osoba
2120000000;wirusowe zapalenie wątroby typu C;2010;21;osoba
2120000000;wirusowe zapalenie wątroby typu C;2011;25;osoba
2120000000;wirusowe zapalenie wątroby typu C;2012;33;osoba
2120000000;wirusowe zapalenie wątroby typu C;2013;42;osoba
2120000000;wirusowe zapalenie wątroby typu C;2014;72;osoba
2120000000;wirusowe zapalenie wątroby typu C;2015;173;osoba
2120000000;wirusowe zapalenie wątroby typu A;2005;6;osoba
2120000000;wirusowe zapalenie wątroby typu A;2006;9;osoba
2120000000;wirusowe zapalenie wątroby typu A;2007;3;osoba
2120000000;wirusowe zapalenie wątroby typu A;2008;9;osoba
2120000000;wirusowe zapalenie wątroby typu A;2009;44;osoba
2120000000;wirusowe zapalenie wątroby typu A;2010;6;osoba
2120000000;wirusowe zapalenie wątroby typu A;2011;7;osoba
2120000000;wirusowe zapalenie wątroby typu A;2012;9;osoba
2120000000;wirusowe zapalenie wątroby typu A;2013;3;osoba
2120000000;wirusowe zapalenie wątroby typu A;2014;10;osoba
2120000000;wirusowe zapalenie wątroby typu A;2015;12;osoba
2120000000;różyczka;2005;428;osoba
2120000000;różyczka;2006;866;osoba
2120000000;różyczka;2007;2275;osoba
2120000000;różyczka;2008;645;osoba
2120000000;różyczka;2009;389;osoba
2120000000;różyczka;2010;307;osoba
2120000000;różyczka;2011;181;osoba
2120000000;różyczka;2012;743;osoba
2120000000;różyczka;2013;8557;osoba
2120000000;różyczka;2014;437;osoba
2120000000;różyczka;2015;172;osoba
2120000000;AIDS;2005;6;osoba
2120000000;AIDS;2006;7;osoba
2120000000;AIDS;2007;5;osoba
2120000000;AIDS;2008;8;osoba
2120000000;AIDS;2009;11;osoba
2120000000;AIDS;2010;7;osoba
2120000000;AIDS;2011;4;osoba
2120000000;AIDS;2012;7;osoba
2120000000;AIDS;2013;2;osoba
2120000000;AIDS;2014;3;osoba
2120000000;AIDS;2015;4;osoba
2120000000;salmonellozy;2005;1127;osoba
2120000000;salmonellozy;2006;1023;osoba
2120000000;salmonellozy;2007;1062;osoba
2120000000;salmonellozy;2008;822;osoba
2120000000;salmonellozy;2009;814;osoba
2120000000;salmonellozy;2010;718;osoba
2120000000;salmonellozy;2011;756;osoba
2120000000;salmonellozy;2012;683;osoba
2120000000;salmonellozy;2013;596;osoba
2120000000;salmonellozy;2014;856;osoba
2120000000;salmonellozy;2015;1000;osoba
2120000000;czerwonka bakteryjna;2005;4;osoba
2120000000;czerwonka bakteryjna;2006;1;osoba
2120000000;czerwonka bakteryjna;2007;4;osoba
2120000000;czerwonka bakteryjna;2008;5;osoba
2120000000;czerwonka bakteryjna;2009;1;osoba
2120000000;czerwonka bakteryjna;2010;5;osoba
2120000000;czerwonka bakteryjna;2011;2;osoba
2120000000;czerwonka bakteryjna;2012;2;osoba
2120000000;czerwonka bakteryjna;2013;4;osoba
2120000000;czerwonka bakteryjna;2014;7;osoba
2120000000;czerwonka bakteryjna;2015;9;osoba
2120000000;inne bakteryjne zatrucia pokarmowe;2005;375;osoba
2120000000;inne bakteryjne zatrucia pokarmowe;2006;207;osoba
2120000000;inne bakteryjne zatrucia pokarmowe;2007;316;osoba
2120000000;inne bakteryjne zatrucia pokarmowe;2008;303;osoba
2120000000;inne bakteryjne zatrucia pokarmowe;2009;186;osoba
2120000000;inne bakteryjne zatrucia pokarmowe;2010;105;osoba
2120000000;inne bakteryjne zatrucia pokarmowe;2011;179;osoba
2120000000;inne bakteryjne zatrucia pokarmowe;2012;117;osoba
2120000000;inne bakteryjne zatrucia pokarmowe;2013;90;osoba
2120000000;inne bakteryjne zatrucia pokarmowe;2014;16;osoba
2120000000;inne bakteryjne zatrucia pokarmowe;2015;27;osoba
2120000000;biegunki u dzieci do lat 2;2005;1103;osoba
2120000000;biegunki u dzieci do lat 2;2006;1455;osoba
2120000000;biegunki u dzieci do lat 2;2007;1911;osoba
2120000000;biegunki u dzieci do lat 2;2008;2021;osoba
2120000000;biegunki u dzieci do lat 2;2009;1960;osoba
2120000000;biegunki u dzieci do lat 2;2010;2193;osoba
2120000000;biegunki u dzieci do lat 2;2011;2432;osoba
2120000000;biegunki u dzieci do lat 2;2012;2584;osoba
2120000000;biegunki u dzieci do lat 2;2013;3164;osoba
2120000000;biegunki u dzieci do lat 2;2014;4170;osoba
2120000000;biegunki u dzieci do lat 2;2015;5173;osoba
2120000000;szkarlatyna (płonnica);2005;909;osoba
2120000000;szkarlatyna (płonnica);2006;687;osoba
2120000000;szkarlatyna (płonnica);2007;811;osoba
2120000000;szkarlatyna (płonnica);2008;836;osoba
2120000000;szkarlatyna (płonnica);2009;1141;osoba
2120000000;szkarlatyna (płonnica);2010;1315;osoba
2120000000;szkarlatyna (płonnica);2011;1563;osoba
2120000000;szkarlatyna (płonnica);2012;2123;osoba
2120000000;szkarlatyna (płonnica);2013;2462;osoba
2120000000;szkarlatyna (płonnica);2014;2304;osoba
2120000000;szkarlatyna (płonnica);2015;2458;osoba
2120000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2005;84;osoba
2120000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2006;75;osoba
2120000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2007;92;osoba
2120000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2008;116;osoba
2120000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2009;74;osoba
2120000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2010;72;osoba
2120000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2011;53;osoba
2120000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2012;60;osoba
2120000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2013;75;osoba
2120000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2014;47;osoba
2120000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2015;64;osoba
2120000000;wirusowe zapalenie opon mózgowych;2005;101;osoba
2120000000;wirusowe zapalenie opon mózgowych;2006;198;osoba
2120000000;wirusowe zapalenie opon mózgowych;2007;193;osoba
2120000000;wirusowe zapalenie opon mózgowych;2008;83;osoba
2120000000;wirusowe zapalenie opon mózgowych;2009;77;osoba
2120000000;wirusowe zapalenie opon mózgowych;2010;128;osoba
2120000000;wirusowe zapalenie opon mózgowych;2011;113;osoba
2120000000;wirusowe zapalenie opon mózgowych;2012;118;osoba
2120000000;wirusowe zapalenie opon mózgowych;2013;76;osoba
2120000000;wirusowe zapalenie opon mózgowych;2014;98;osoba
2120000000;wirusowe zapalenie opon mózgowych;2015;66;osoba
2120000000;wirusowe zapalenie mózgu;2005;4;osoba
2120000000;wirusowe zapalenie mózgu;2006;27;osoba
2120000000;wirusowe zapalenie mózgu;2007;36;osoba
2120000000;wirusowe zapalenie mózgu;2008;25;osoba
2120000000;wirusowe zapalenie mózgu;2009;47;osoba
2120000000;wirusowe zapalenie mózgu;2010;25;osoba
2120000000;wirusowe zapalenie mózgu;2011;17;osoba
2120000000;wirusowe zapalenie mózgu;2012;11;osoba
2120000000;wirusowe zapalenie mózgu;2013;21;osoba
2120000000;wirusowe zapalenie mózgu;2014;10;osoba
2120000000;wirusowe zapalenie mózgu;2015;15;osoba
2120000000;zapalenie przyusznicy nagminne (świnka);2005;4699;osoba
2120000000;zapalenie przyusznicy nagminne (świnka);2006;775;osoba
2120000000;zapalenie przyusznicy nagminne (świnka);2007;222;osoba
2120000000;zapalenie przyusznicy nagminne (świnka);2008;277;osoba
2120000000;zapalenie przyusznicy nagminne (świnka);2009;245;osoba
2120000000;zapalenie przyusznicy nagminne (świnka);2010;221;osoba
2120000000;zapalenie przyusznicy nagminne (świnka);2011;190;osoba
2120000000;zapalenie przyusznicy nagminne (świnka);2012;265;osoba
2120000000;zapalenie przyusznicy nagminne (świnka);2013;198;osoba
2120000000;zapalenie przyusznicy nagminne (świnka);2014;221;osoba
2120000000;zapalenie przyusznicy nagminne (świnka);2015;192;osoba
2120000000;włośnica;2005;0;osoba
2120000000;włośnica;2006;0;osoba
2120000000;włośnica;2007;2;osoba
2120000000;włośnica;2008;0;osoba
2120000000;włośnica;2009;0;osoba
2120000000;włośnica;2010;0;osoba
2120000000;włośnica;2011;0;osoba
2120000000;włośnica;2012;0;osoba
2120000000;włośnica;2013;0;osoba
2120000000;włośnica;2014;0;osoba
2120000000;włośnica;2015;0;osoba
2120000000;grypa i podejrzenia zachorowań na grypę;2005;58529;osoba
2120000000;grypa i podejrzenia zachorowań na grypę;2006;16586;osoba
2120000000;grypa i podejrzenia zachorowań na grypę;2007;57954;osoba
2120000000;grypa i podejrzenia zachorowań na grypę;2008;20586;osoba
2120000000;grypa i podejrzenia zachorowań na grypę;2009;113321;osoba
2120000000;grypa i podejrzenia zachorowań na grypę;2010;51000;osoba
2120000000;grypa i podejrzenia zachorowań na grypę;2011;142661;osoba
2120000000;grypa i podejrzenia zachorowań na grypę;2012;206197;osoba
2120000000;grypa i podejrzenia zachorowań na grypę;2013;370656;osoba
2120000000;grypa i podejrzenia zachorowań na grypę;2014;355207;osoba
2120000000;grypa i podejrzenia zachorowań na grypę;2015;396385;osoba
2120000000;szczepieni przeciw wściekliźnie;2005;894;osoba
2120000000;szczepieni przeciw wściekliźnie;2006;838;osoba
2120000000;szczepieni przeciw wściekliźnie;2007;817;osoba
2120000000;szczepieni przeciw wściekliźnie;2008;782;osoba
2120000000;szczepieni przeciw wściekliźnie;2009;803;osoba
2120000000;szczepieni przeciw wściekliźnie;2010;1172;osoba
2120000000;szczepieni przeciw wściekliźnie;2011;1125;osoba
2120000000;szczepieni przeciw wściekliźnie;2012;1050;osoba
2120000000;szczepieni przeciw wściekliźnie;2013;1167;osoba
2120000000;szczepieni przeciw wściekliźnie;2014;1484;osoba
2120000000;szczepieni przeciw wściekliźnie;2015;1389;osoba
2240000000;tężec;2005;4;osoba
2240000000;tężec;2006;3;osoba
2240000000;tężec;2007;3;osoba
2240000000;tężec;2008;3;osoba
2240000000;tężec;2009;4;osoba
2240000000;tężec;2010;1;osoba
2240000000;tężec;2011;2;osoba
2240000000;tężec;2012;4;osoba
2240000000;tężec;2013;3;osoba
2240000000;tężec;2014;2;osoba
2240000000;tężec;2015;0;osoba
2240000000;krztusiec;2005;149;osoba
2240000000;krztusiec;2006;107;osoba
2240000000;krztusiec;2007;155;osoba
2240000000;krztusiec;2008;189;osoba
2240000000;krztusiec;2009;204;osoba
2240000000;krztusiec;2010;120;osoba
2240000000;krztusiec;2011;264;osoba
2240000000;krztusiec;2012;395;osoba
2240000000;krztusiec;2013;153;osoba
2240000000;krztusiec;2014;229;osoba
2240000000;krztusiec;2015;535;osoba
2240000000;odra;2005;6;osoba
2240000000;odra;2006;8;osoba
2240000000;odra;2007;8;osoba
2240000000;odra;2008;36;osoba
2240000000;odra;2009;5;osoba
2240000000;odra;2010;1;osoba
2240000000;odra;2011;2;osoba
2240000000;odra;2012;23;osoba
2240000000;odra;2013;30;osoba
2240000000;odra;2014;4;osoba
2240000000;odra;2015;2;osoba
2240000000;wirusowe zapalenie wątroby typu B;2005;214;osoba
2240000000;wirusowe zapalenie wątroby typu B;2006;223;osoba
2240000000;wirusowe zapalenie wątroby typu B;2007;184;osoba
2240000000;wirusowe zapalenie wątroby typu B;2008;172;osoba
2240000000;wirusowe zapalenie wątroby typu B;2009;185;osoba
2240000000;wirusowe zapalenie wątroby typu B;2010;135;osoba
2240000000;wirusowe zapalenie wątroby typu B;2011;124;osoba
2240000000;wirusowe zapalenie wątroby typu B;2012;160;osoba
2240000000;wirusowe zapalenie wątroby typu B;2013;157;osoba
2240000000;wirusowe zapalenie wątroby typu B;2014;675;osoba
2240000000;wirusowe zapalenie wątroby typu B;2015;661;osoba
2240000000;wirusowe zapalenie wątroby typu C;2005;302;osoba
2240000000;wirusowe zapalenie wątroby typu C;2006;273;osoba
2240000000;wirusowe zapalenie wątroby typu C;2007;300;osoba
2240000000;wirusowe zapalenie wątroby typu C;2008;287;osoba
2240000000;wirusowe zapalenie wątroby typu C;2009;157;osoba
2240000000;wirusowe zapalenie wątroby typu C;2010;160;osoba
