Kod;Rodzaje dochodów;Rok;Wartosc;Jednostka miary
5160000000;z gospodarstwa indywidualnego w rolnictwie;2013;44,5;zł
5160000000;z gospodarstwa indywidualnego w rolnictwie;2014;44,6;zł
5160000000;z gospodarstwa indywidualnego w rolnictwie;2015;-2,28;zł
5160000000;z pracy na własny rachunek;1999;48,55;zł
5160000000;z pracy na własny rachunek;2000;55,97;zł
5160000000;z pracy na własny rachunek;2001;35,23;zł
5160000000;z pracy na własny rachunek;2002;42,94;zł
5160000000;z pracy na własny rachunek;2003;37,69;zł
5160000000;z pracy na własny rachunek;2004;48,23;zł
5160000000;z pracy na własny rachunek;2005;54,12;zł
5160000000;z pracy na własny rachunek;2006;49,12;zł
5160000000;z pracy na własny rachunek;2007;70,05;zł
5160000000;z pracy na własny rachunek;2008;65,01;zł
5160000000;z pracy na własny rachunek;2009;71,49;zł
5160000000;z pracy na własny rachunek;2010;72,03;zł
5160000000;z pracy na własny rachunek;2011;84,16;zł
5160000000;z pracy na własny rachunek;2012;72,78;zł
5160000000;z pracy na własny rachunek;2013;74,28;zł
5160000000;z pracy na własny rachunek;2014;68,73;zł
5160000000;z pracy na własny rachunek;2015;80,72;zł
5160000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;1999;;%
5160000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2000;;%
5160000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2001;;%
5160000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2002;;%
5160000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2003;63,1;%
5160000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2004;55,9;%
5160000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2005;32,9;%
5160000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2006;58,9;%
5160000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2007;51,8;%
5160000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2008;54,4;%
5160000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2009;29,3;%
5160000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2010;40,4;%
5160000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2011;3,7;%
5160000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2012;130;%
5160000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2013;59,9;%
5160000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2014;64,9;%
5160000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2015;-2,8;%
5160000000;ze świadczeń społecznych;1999;172,1;zł
5160000000;ze świadczeń społecznych;2000;186,5;zł
5160000000;ze świadczeń społecznych;2001;199,58;zł
5160000000;ze świadczeń społecznych;2002;205,26;zł
5160000000;ze świadczeń społecznych;2003;270,98;zł
5160000000;ze świadczeń społecznych;2004;287,97;zł
5160000000;ze świadczeń społecznych;2005;291,66;zł
5160000000;ze świadczeń społecznych;2006;286,9;zł
5160000000;ze świadczeń społecznych;2007;316,78;zł
5160000000;ze świadczeń społecznych;2008;336,06;zł
5160000000;ze świadczeń społecznych;2009;331,35;zł
5160000000;ze świadczeń społecznych;2010;351,7;zł
5160000000;ze świadczeń społecznych;2011;341,79;zł
5160000000;ze świadczeń społecznych;2012;342,01;zł
5160000000;ze świadczeń społecznych;2013;388,17;zł
5160000000;ze świadczeń społecznych;2014;411,42;zł
5160000000;ze świadczeń społecznych;2015;435,52;zł
5160000000;dochód do dyspozycji;1999;483,81;zł
5160000000;dochód do dyspozycji;2000;589,46;zł
5160000000;dochód do dyspozycji;2001;603,79;zł
5160000000;dochód do dyspozycji;2002;611,79;zł
5160000000;dochód do dyspozycji;2003;657,5;zł
5160000000;dochód do dyspozycji;2004;706,68;zł
5160000000;dochód do dyspozycji;2005;750,03;zł
5160000000;dochód do dyspozycji;2006;752,26;zł
5160000000;dochód do dyspozycji;2007;875,9;zł
5160000000;dochód do dyspozycji;2008;1021,97;zł
5160000000;dochód do dyspozycji;2009;1020,84;zł
5160000000;dochód do dyspozycji;2010;1058,03;zł
5160000000;dochód do dyspozycji;2011;1123,99;zł
5160000000;dochód do dyspozycji;2012;1239,85;zł
5160000000;dochód do dyspozycji;2013;1143,26;zł
5160000000;dochód do dyspozycji;2014;1196,21;zł
5160000000;dochód do dyspozycji;2015;1233,27;zł
5160000000;ogółem, Polska = 100;1999;;%
5160000000;ogółem, Polska = 100;2000;;%
5160000000;ogółem, Polska = 100;2001;;%
5160000000;ogółem, Polska = 100;2002;;%
5160000000;ogółem, Polska = 100;2003;;%
5160000000;ogółem, Polska = 100;2004;;%
5160000000;ogółem, Polska = 100;2005;104,6;%
5160000000;ogółem, Polska = 100;2006;95,2;%
5160000000;ogółem, Polska = 100;2007;98,6;%
5160000000;ogółem, Polska = 100;2008;103,3;%
5160000000;ogółem, Polska = 100;2009;97,1;%
5160000000;ogółem, Polska = 100;2010;93,5;%
5160000000;ogółem, Polska = 100;2011;96,3;%
5160000000;ogółem, Polska = 100;2012;101,2;%
5160000000;ogółem, Polska = 100;2013;92,3;%
5160000000;ogółem, Polska = 100;2014;92,9;%
5160000000;ogółem, Polska = 100;2015;93;%
6040000000;ogółem;1999;512,88;zł
6040000000;ogółem;2000;572,55;zł
6040000000;ogółem;2001;608,5;zł
6040000000;ogółem;2002;653,24;zł
6040000000;ogółem;2003;640,86;zł
6040000000;ogółem;2004;652,84;zł
6040000000;ogółem;2005;664,02;zł
6040000000;ogółem;2006;771,08;zł
6040000000;ogółem;2007;897,88;zł
6040000000;ogółem;2008;949,94;zł
6040000000;ogółem;2009;1014,99;zł
6040000000;ogółem;2010;1158,49;zł
6040000000;ogółem;2011;1108,94;zł
6040000000;ogółem;2012;1133,97;zł
6040000000;ogółem;2013;1169,4;zł
6040000000;ogółem;2014;1201,54;zł
6040000000;ogółem;2015;1245,69;zł
6040000000;z pracy najemnej;1999;244,05;zł
6040000000;z pracy najemnej;2000;253,34;zł
6040000000;z pracy najemnej;2001;278,93;zł
6040000000;z pracy najemnej;2002;259,71;zł
6040000000;z pracy najemnej;2003;262,29;zł
6040000000;z pracy najemnej;2004;278,52;zł
6040000000;z pracy najemnej;2005;284,66;zł
6040000000;z pracy najemnej;2006;329,1;zł
6040000000;z pracy najemnej;2007;428,3;zł
6040000000;z pracy najemnej;2008;492,54;zł
6040000000;z pracy najemnej;2009;504,92;zł
6040000000;z pracy najemnej;2010;541,68;zł
6040000000;z pracy najemnej;2011;557,76;zł
6040000000;z pracy najemnej;2012;558,91;zł
6040000000;z pracy najemnej;2013;549,11;zł
6040000000;z pracy najemnej;2014;581,15;zł
6040000000;z pracy najemnej;2015;639,96;zł
6040000000;z gospodarstwa indywidualnego w rolnictwie;1999;52,91;zł
6040000000;z gospodarstwa indywidualnego w rolnictwie;2000;52,02;zł
6040000000;z gospodarstwa indywidualnego w rolnictwie;2001;48,88;zł
6040000000;z gospodarstwa indywidualnego w rolnictwie;2002;79,83;zł
6040000000;z gospodarstwa indywidualnego w rolnictwie;2003;39,37;zł
6040000000;z gospodarstwa indywidualnego w rolnictwie;2004;50;zł
6040000000;z gospodarstwa indywidualnego w rolnictwie;2005;48,6;zł
6040000000;z gospodarstwa indywidualnego w rolnictwie;2006;71,83;zł
6040000000;z gospodarstwa indywidualnego w rolnictwie;2007;101,64;zł
6040000000;z gospodarstwa indywidualnego w rolnictwie;2008;61,4;zł
6040000000;z gospodarstwa indywidualnego w rolnictwie;2009;56,34;zł
6040000000;z gospodarstwa indywidualnego w rolnictwie;2010;95,67;zł
6040000000;z gospodarstwa indywidualnego w rolnictwie;2011;68,21;zł
6040000000;z gospodarstwa indywidualnego w rolnictwie;2012;49,37;zł
6040000000;z gospodarstwa indywidualnego w rolnictwie;2013;81,06;zł
6040000000;z gospodarstwa indywidualnego w rolnictwie;2014;86,31;zł
6040000000;z gospodarstwa indywidualnego w rolnictwie;2015;65,86;zł
6040000000;z pracy na własny rachunek;1999;28,98;zł
6040000000;z pracy na własny rachunek;2000;36,55;zł
6040000000;z pracy na własny rachunek;2001;44,72;zł
6040000000;z pracy na własny rachunek;2002;60,69;zł
6040000000;z pracy na własny rachunek;2003;48,27;zł
6040000000;z pracy na własny rachunek;2004;38,43;zł
6040000000;z pracy na własny rachunek;2005;43,3;zł
6040000000;z pracy na własny rachunek;2006;54,88;zł
6040000000;z pracy na własny rachunek;2007;62,42;zł
6040000000;z pracy na własny rachunek;2008;77,6;zł
6040000000;z pracy na własny rachunek;2009;96,2;zł
6040000000;z pracy na własny rachunek;2010;101,53;zł
6040000000;z pracy na własny rachunek;2011;84,86;zł
6040000000;z pracy na własny rachunek;2012;91,32;zł
6040000000;z pracy na własny rachunek;2013;88,06;zł
6040000000;z pracy na własny rachunek;2014;84,77;zł
6040000000;z pracy na własny rachunek;2015;80,18;zł
6040000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;1999;;%
6040000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2000;;%
6040000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2001;;%
6040000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2002;;%
6040000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2003;81,6;%
6040000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2004;130,1;%
6040000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2005;112,2;%
6040000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2006;130,9;%
6040000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2007;162,8;%
6040000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2008;79,1;%
6040000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2009;58,6;%
6040000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2010;94,2;%
6040000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2011;80,4;%
6040000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2012;54,1;%
6040000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2013;92,1;%
6040000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2014;101,8;%
6040000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2015;82,1;%
6040000000;ze świadczeń społecznych;1999;163,04;zł
6040000000;ze świadczeń społecznych;2000;199,62;zł
6040000000;ze świadczeń społecznych;2001;203,47;zł
6040000000;ze świadczeń społecznych;2002;212,48;zł
6040000000;ze świadczeń społecznych;2003;246,6;zł
6040000000;ze świadczeń społecznych;2004;245,56;zł
6040000000;ze świadczeń społecznych;2005;248,7;zł
6040000000;ze świadczeń społecznych;2006;274,25;zł
6040000000;ze świadczeń społecznych;2007;267,68;zł
6040000000;ze świadczeń społecznych;2008;274,61;zł
6040000000;ze świadczeń społecznych;2009;304,21;zł
6040000000;ze świadczeń społecznych;2010;316,08;zł
6040000000;ze świadczeń społecznych;2011;345,91;zł
6040000000;ze świadczeń społecznych;2012;381,25;zł
6040000000;ze świadczeń społecznych;2013;398,09;zł
6040000000;ze świadczeń społecznych;2014;383,39;zł
6040000000;ze świadczeń społecznych;2015;396,56;zł
6040000000;dochód do dyspozycji;1999;497,56;zł
6040000000;dochód do dyspozycji;2000;553,98;zł
6040000000;dochód do dyspozycji;2001;585,92;zł
6040000000;dochód do dyspozycji;2002;628,04;zł
6040000000;dochód do dyspozycji;2003;614,26;zł
6040000000;dochód do dyspozycji;2004;627,83;zł
6040000000;dochód do dyspozycji;2005;639,59;zł
6040000000;dochód do dyspozycji;2006;743,51;zł
6040000000;dochód do dyspozycji;2007;868,6;zł
6040000000;dochód do dyspozycji;2008;919,58;zł
6040000000;dochód do dyspozycji;2009;979,17;zł
6040000000;dochód do dyspozycji;2010;1121,57;zł
6040000000;dochód do dyspozycji;2011;1073,11;zł
6040000000;dochód do dyspozycji;2012;1095,37;zł
6040000000;dochód do dyspozycji;2013;1128,14;zł
6040000000;dochód do dyspozycji;2014;1159,92;zł
6040000000;dochód do dyspozycji;2015;1208,73;zł
6040000000;ogółem, Polska = 100;1999;;%
6040000000;ogółem, Polska = 100;2000;;%
6040000000;ogółem, Polska = 100;2001;;%
6040000000;ogółem, Polska = 100;2002;;%
6040000000;ogółem, Polska = 100;2003;;%
6040000000;ogółem, Polska = 100;2004;;%
6040000000;ogółem, Polska = 100;2005;87,2;%
6040000000;ogółem, Polska = 100;2006;92,4;%
6040000000;ogółem, Polska = 100;2007;96,7;%
6040000000;ogółem, Polska = 100;2008;90,9;%
6040000000;ogółem, Polska = 100;2009;91,1;%
6040000000;ogółem, Polska = 100;2010;97,1;%
6040000000;ogółem, Polska = 100;2011;90,4;%
6040000000;ogółem, Polska = 100;2012;88,7;%
6040000000;ogółem, Polska = 100;2013;90;%
6040000000;ogółem, Polska = 100;2014;89,6;%
6040000000;ogółem, Polska = 100;2015;89,9;%
6220000000;ogółem;1999;567,53;zł
6220000000;ogółem;2000;631,49;zł
6220000000;ogółem;2001;683,07;zł
6220000000;ogółem;2002;743,44;zł
6220000000;ogółem;2003;769,52;zł
6220000000;ogółem;2004;753,32;zł
6220000000;ogółem;2005;801,08;zł
6220000000;ogółem;2006;910,51;zł
6220000000;ogółem;2007;1030,16;zł
6220000000;ogółem;2008;1102,19;zł
6220000000;ogółem;2009;1164,5;zł
6220000000;ogółem;2010;1243,12;zł
6220000000;ogółem;2011;1286,94;zł
6220000000;ogółem;2012;1350,56;zł
6220000000;ogółem;2013;1433,64;zł
6220000000;ogółem;2014;1376,34;zł
6220000000;ogółem;2015;1380,92;zł
6220000000;z pracy najemnej;1999;279,07;zł
6220000000;z pracy najemnej;2000;326,64;zł
6220000000;z pracy najemnej;2001;343,82;zł
6220000000;z pracy najemnej;2002;372,67;zł
6220000000;z pracy najemnej;2003;369,62;zł
6220000000;z pracy najemnej;2004;360,41;zł
6220000000;z pracy najemnej;2005;360,79;zł
6220000000;z pracy najemnej;2006;470,49;zł
6220000000;z pracy najemnej;2007;570,53;zł
6220000000;z pracy najemnej;2008;624,21;zł
6220000000;z pracy najemnej;2009;637,48;zł
6220000000;z pracy najemnej;2010;689,36;zł
6220000000;z pracy najemnej;2011;712,16;zł
6220000000;z pracy najemnej;2012;749,64;zł
6220000000;z pracy najemnej;2013;759,36;zł
6220000000;z pracy najemnej;2014;772,72;zł
6220000000;z pracy najemnej;2015;766,13;zł
6220000000;z gospodarstwa indywidualnego w rolnictwie;1999;24,55;zł
6220000000;z gospodarstwa indywidualnego w rolnictwie;2000;11,19;zł
6220000000;z gospodarstwa indywidualnego w rolnictwie;2001;18,65;zł
6220000000;z gospodarstwa indywidualnego w rolnictwie;2002;22,34;zł
6220000000;z gospodarstwa indywidualnego w rolnictwie;2003;22,08;zł
6220000000;z gospodarstwa indywidualnego w rolnictwie;2004;24,8;zł
6220000000;z gospodarstwa indywidualnego w rolnictwie;2005;31,5;zł
6220000000;z gospodarstwa indywidualnego w rolnictwie;2006;13,96;zł
6220000000;z gospodarstwa indywidualnego w rolnictwie;2007;40,94;zł
6220000000;z gospodarstwa indywidualnego w rolnictwie;2008;37,05;zł
6220000000;z gospodarstwa indywidualnego w rolnictwie;2009;17,72;zł
6220000000;z gospodarstwa indywidualnego w rolnictwie;2010;28,05;zł
6220000000;z gospodarstwa indywidualnego w rolnictwie;2011;15,35;zł
6220000000;z gospodarstwa indywidualnego w rolnictwie;2012;32,21;zł
6220000000;z gospodarstwa indywidualnego w rolnictwie;2013;99,75;zł
6220000000;z gospodarstwa indywidualnego w rolnictwie;2014;14,95;zł
6220000000;z gospodarstwa indywidualnego w rolnictwie;2015;29,63;zł
6220000000;z pracy na własny rachunek;1999;51,04;zł
6220000000;z pracy na własny rachunek;2000;72,28;zł
6220000000;z pracy na własny rachunek;2001;78,21;zł
6220000000;z pracy na własny rachunek;2002;79,54;zł
6220000000;z pracy na własny rachunek;2003;74,42;zł
6220000000;z pracy na własny rachunek;2004;83,77;zł
6220000000;z pracy na własny rachunek;2005;88,95;zł
6220000000;z pracy na własny rachunek;2006;113,8;zł
6220000000;z pracy na własny rachunek;2007;119,51;zł
6220000000;z pracy na własny rachunek;2008;120,95;zł
6220000000;z pracy na własny rachunek;2009;121,73;zł
6220000000;z pracy na własny rachunek;2010;133,59;zł
6220000000;z pracy na własny rachunek;2011;173,42;zł
6220000000;z pracy na własny rachunek;2012;154,22;zł
6220000000;z pracy na własny rachunek;2013;143,09;zł
6220000000;z pracy na własny rachunek;2014;127,95;zł
6220000000;z pracy na własny rachunek;2015;135,18;zł
6220000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;1999;;%
6220000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2000;;%
6220000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2001;;%
6220000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2002;;%
6220000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2003;29,7;%
6220000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2004;29,6;%
6220000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2005;35,4;%
6220000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2006;12,3;%
6220000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2007;34,3;%
6220000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2008;30,6;%
6220000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2009;14,6;%
6220000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2010;21;%
6220000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2011;8,9;%
6220000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2012;20,9;%
6220000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2013;69,7;%
6220000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2014;11,7;%
6220000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2015;21,9;%
6220000000;ze świadczeń społecznych;1999;185,96;zł
6220000000;ze świadczeń społecznych;2000;185,59;zł
6220000000;ze świadczeń społecznych;2001;201,1;zł
6220000000;ze świadczeń społecznych;2002;218,7;zł
6220000000;ze świadczeń społecznych;2003;247,46;zł
6220000000;ze świadczeń społecznych;2004;234,6;zł
6220000000;ze świadczeń społecznych;2005;265,37;zł
6220000000;ze świadczeń społecznych;2006;257,5;zł
6220000000;ze świadczeń społecznych;2007;240,95;zł
6220000000;ze świadczeń społecznych;2008;273,23;zł
6220000000;ze świadczeń społecznych;2009;329,03;zł
6220000000;ze świadczeń społecznych;2010;332,21;zł
6220000000;ze świadczeń społecznych;2011;321,51;zł
6220000000;ze świadczeń społecznych;2012;348,3;zł
6220000000;ze świadczeń społecznych;2013;365,26;zł
6220000000;ze świadczeń społecznych;2014;391,56;zł
6220000000;ze świadczeń społecznych;2015;382,79;zł
6220000000;dochód do dyspozycji;1999;550,96;zł
6220000000;dochód do dyspozycji;2000;612,78;zł
6220000000;dochód do dyspozycji;2001;659,64;zł
6220000000;dochód do dyspozycji;2002;718,96;zł
6220000000;dochód do dyspozycji;2003;742,48;zł
6220000000;dochód do dyspozycji;2004;728,7;zł
6220000000;dochód do dyspozycji;2005;773,99;zł
6220000000;dochód do dyspozycji;2006;880,37;zł
6220000000;dochód do dyspozycji;2007;993,63;zł
6220000000;dochód do dyspozycji;2008;1070,29;zł
6220000000;dochód do dyspozycji;2009;1127,69;zł
6220000000;dochód do dyspozycji;2010;1199,98;zł
6220000000;dochód do dyspozycji;2011;1241,89;zł
6220000000;dochód do dyspozycji;2012;1307,24;zł
6220000000;dochód do dyspozycji;2013;1391,37;zł
6220000000;dochód do dyspozycji;2014;1332,82;zł
6220000000;dochód do dyspozycji;2015;1339,14;zł
6220000000;ogółem, Polska = 100;1999;;%
6220000000;ogółem, Polska = 100;2000;;%
6220000000;ogółem, Polska = 100;2001;;%
6220000000;ogółem, Polska = 100;2002;;%
6220000000;ogółem, Polska = 100;2003;;%
6220000000;ogółem, Polska = 100;2004;;%
6220000000;ogółem, Polska = 100;2005;105,2;%
6220000000;ogółem, Polska = 100;2006;109,1;%
6220000000;ogółem, Polska = 100;2007;110,9;%
6220000000;ogółem, Polska = 100;2008;105,4;%
6220000000;ogółem, Polska = 100;2009;104,5;%
6220000000;ogółem, Polska = 100;2010;104,2;%
6220000000;ogółem, Polska = 100;2011;104,9;%
6220000000;ogółem, Polska = 100;2012;105,6;%
6220000000;ogółem, Polska = 100;2013;110,4;%
6220000000;ogółem, Polska = 100;2014;102,7;%
6220000000;ogółem, Polska = 100;2015;99,6;%
6280000000;ogółem;1999;465,93;zł
6280000000;ogółem;2000;546,49;zł
6280000000;ogółem;2001;579,41;zł
6280000000;ogółem;2002;591,92;zł
6280000000;ogółem;2003;640,14;zł
6280000000;ogółem;2004;657,68;zł
6280000000;ogółem;2005;701,26;zł
6280000000;ogółem;2006;746,49;zł
6280000000;ogółem;2007;835,35;zł
6280000000;ogółem;2008;979,06;zł
6280000000;ogółem;2009;1084,28;zł
6280000000;ogółem;2010;1103,39;zł
6280000000;ogółem;2011;1096,87;zł
6280000000;ogółem;2012;1109,95;zł
6280000000;ogółem;2013;1108,97;zł
6280000000;ogółem;2014;1229,74;zł
6280000000;ogółem;2015;1280,51;zł
6280000000;z pracy najemnej;1999;188,66;zł
6280000000;z pracy najemnej;2000;254,66;zł
6280000000;z pracy najemnej;2001;257,55;zł
6280000000;z pracy najemnej;2002;252,57;zł
6280000000;z pracy najemnej;2003;261,99;zł
6280000000;z pracy najemnej;2004;263,99;zł
6280000000;z pracy najemnej;2005;282,93;zł
6280000000;z pracy najemnej;2006;337,21;zł
6280000000;z pracy najemnej;2007;407,37;zł
6280000000;z pracy najemnej;2008;524,1;zł
6280000000;z pracy najemnej;2009;571,88;zł
6280000000;z pracy najemnej;2010;544,2;zł
6280000000;z pracy najemnej;2011;560,54;zł
6280000000;z pracy najemnej;2012;582,18;zł
6280000000;z pracy najemnej;2013;579,75;zł
6280000000;z pracy najemnej;2014;636,22;zł
6280000000;z pracy najemnej;2015;637,72;zł
6280000000;z gospodarstwa indywidualnego w rolnictwie;1999;34,99;zł
6280000000;z gospodarstwa indywidualnego w rolnictwie;2000;42,75;zł
6280000000;z gospodarstwa indywidualnego w rolnictwie;2001;41,3;zł
6280000000;z gospodarstwa indywidualnego w rolnictwie;2002;32,82;zł
6280000000;z gospodarstwa indywidualnego w rolnictwie;2003;38,55;zł
6280000000;z gospodarstwa indywidualnego w rolnictwie;2004;56,45;zł
6280000000;z gospodarstwa indywidualnego w rolnictwie;2005;76,16;zł
6280000000;z gospodarstwa indywidualnego w rolnictwie;2006;55,16;zł
6280000000;z gospodarstwa indywidualnego w rolnictwie;2007;44,65;zł
6280000000;z gospodarstwa indywidualnego w rolnictwie;2008;43,47;zł
6280000000;z gospodarstwa indywidualnego w rolnictwie;2009;57,83;zł
6280000000;z gospodarstwa indywidualnego w rolnictwie;2010;67,21;zł
6280000000;z gospodarstwa indywidualnego w rolnictwie;2011;65,81;zł
6280000000;z gospodarstwa indywidualnego w rolnictwie;2012;51,87;zł
6280000000;z gospodarstwa indywidualnego w rolnictwie;2013;52,52;zł
6280000000;z gospodarstwa indywidualnego w rolnictwie;2014;62,93;zł
6280000000;z gospodarstwa indywidualnego w rolnictwie;2015;78,17;zł
6280000000;z pracy na własny rachunek;1999;33,5;zł
6280000000;z pracy na własny rachunek;2000;43,99;zł
6280000000;z pracy na własny rachunek;2001;43;zł
6280000000;z pracy na własny rachunek;2002;46,51;zł
6280000000;z pracy na własny rachunek;2003;57,73;zł
6280000000;z pracy na własny rachunek;2004;60,42;zł
6280000000;z pracy na własny rachunek;2005;69,41;zł
6280000000;z pracy na własny rachunek;2006;56,87;zł
6280000000;z pracy na własny rachunek;2007;59,48;zł
6280000000;z pracy na własny rachunek;2008;84,59;zł
6280000000;z pracy na własny rachunek;2009;97,38;zł
6280000000;z pracy na własny rachunek;2010;101,13;zł
6280000000;z pracy na własny rachunek;2011;90,84;zł
6280000000;z pracy na własny rachunek;2012;83,95;zł
6280000000;z pracy na własny rachunek;2013;70,72;zł
6280000000;z pracy na własny rachunek;2014;68,3;zł
6280000000;z pracy na własny rachunek;2015;90,58;zł
6280000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;1999;;%
6280000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2000;;%
6280000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2001;;%
6280000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2002;;%
6280000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2003;66,8;%
6280000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2004;93,4;%
6280000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2005;109,7;%
6280000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2006;97;%
6280000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2007;75,1;%
6280000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2008;51,4;%
6280000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2009;59,4;%
